#{"t_start": 1755530693.535655, "env_id": "myoHandWheelHoldFixed-v0_left"}
r,l,t
-234.830539,75,309.118461
-237.663861,75,311.238095
-241.480674,75,313.642354
-233.644868,75,315.725682
-238.532312,75,317.502018
-231.146585,75,319.203816
-235.310538,75,320.909982
-239.214739,75,322.685895
-238.410814,75,324.495317
-237.752973,75,326.403137
-198.849548,75,329.020756
-231.480858,75,331.059139
-239.417896,75,332.917325
-241.403936,75,334.751188
-240.592819,75,349.508865
-236.215786,75,351.29634
-237.706664,75,353.209236
-237.602671,75,355.126699
-240.37528,75,356.875087
-242.281102,75,358.536657
-238.234399,75,360.222066
-235.585264,75,361.913458
-238.979375,75,363.572456
-242.733358,75,365.583001
-239.743506,75,368.345996
-232.894022,75,370.475527
-240.315806,75,372.460653
-239.769684,75,374.274551
-234.877742,75,376.160569
-234.786493,75,378.123121
-233.346609,75,380.055807
-239.013851,75,382.272303
-240.934502,75,384.120491
-239.74653,75,385.835598
-241.016926,75,387.542393
-234.666694,75,389.381763
-236.086257,75,391.178968
-237.816835,75,392.983586
-237.693673,75,394.902825
-233.388805,75,396.887255
-238.658581,75,399.319274
-239.733866,75,414.70369
-236.849493,75,416.426417
-234.919456,75,418.15948
-241.10782,75,419.998614
-243.308015,75,421.756654
-233.088681,75,423.436332
-250.217587,75,425.114603
-234.991172,75,426.841276
-244.208895,75,429.041551
-239.060595,75,430.952165
-240.189929,75,432.848274
-238.048703,75,434.923034
-240.932222,75,436.867533
-238.395796,75,439.285875
-235.024749,75,441.619282
-240.588604,75,443.665889
-242.897949,75,445.468378
-243.58462,75,447.498515
-239.108753,75,449.241234
-244.937953,75,451.117083
-239.307697,75,452.938976
-239.100843,75,454.640839
-239.277558,75,456.420144
-237.750376,75,458.32372
-240.120625,75,460.111353
-236.523545,75,461.981601
-241.03541,75,463.853646
-237.200028,75,478.073038
-244.224688,75,479.68565
-243.809561,75,481.470949
-241.759919,75,483.347135
-238.45195,75,485.140381
-241.012043,75,487.152945
-239.952284,75,489.369536
-237.514742,75,491.259869
-240.531102,75,493.212749
-239.309837,75,495.097689
-242.758469,75,497.052546
-251.878614,75,498.905435
-236.056128,75,500.676864
-243.315847,75,502.367632
-246.417565,75,504.298728
-241.083325,75,506.100604
-239.968784,75,507.86641
-239.254409,75,509.696605
-241.430012,75,511.487044
-240.800487,75,513.240021
-241.421401,75,514.963036
-243.459583,75,516.671186
-243.679506,75,518.417364
-236.435624,75,520.204166
-240.724147,75,522.318777
-232.23678,75,524.193982
-237.929497,75,526.056753
-247.454834,75,527.875871
-238.401289,75,542.80461
-246.351838,75,544.537253
-245.690495,75,546.293086
-235.146158,75,548.351581
-237.918015,75,550.348681
-241.542422,75,552.260757
-245.903951,75,554.132577
-236.505092,75,555.957535
-243.300144,75,557.85608
-241.949275,75,559.760116
-244.677416,75,561.563231
-240.689428,75,563.281006
-240.223322,75,565.044567
-244.689963,75,566.795637
-240.336255,75,568.497645
-240.637018,75,570.178173
-240.816803,75,571.879508
-246.417256,75,573.528984
-237.57376,75,575.265302
-238.597932,75,577.007868
-245.314717,75,578.714179
-245.153686,75,580.462628
-243.868344,75,582.34624
-247.031772,75,584.118922
-238.626175,75,585.834736
-237.276169,75,587.605602
-239.762193,75,589.347464
-247.030206,75,603.556402
-245.712651,75,605.313569
-243.116479,75,607.544989
-243.31519,75,609.841144
-242.892018,75,612.077867
-236.892619,75,614.194246
-240.824086,75,616.029644
-236.143538,75,617.823753
-243.606292,75,619.669931
-239.651788,75,621.420946
-241.791207,75,623.167239
-238.647937,75,624.841353
-243.168376,75,627.423112
-233.709749,75,629.208116
-236.240185,75,631.094663
-238.556784,75,632.888163
-244.669433,75,634.524899
-242.912765,75,636.248643
-246.467079,75,638.863615
-244.85604,75,640.722055
-247.154332,75,642.643885
-210.374689,75,645.02059
-248.314879,75,646.864806
-244.485535,75,648.659303
-244.791067,75,650.450341
-248.083356,75,652.177312
-241.740131,75,653.874264
-237.336159,75,655.563961
-245.519717,75,671.01427
-241.826065,75,672.74657
-239.844018,75,674.520502
-239.843971,75,676.48644
-242.378182,75,678.254083
-240.379033,75,679.987168
-242.223602,75,681.682375
-246.826857,75,683.388077
-243.503614,75,685.166855
-234.932329,75,686.85262
-239.321884,75,688.511092
-239.24761,75,690.161128
-238.359434,75,691.806289
-243.522967,75,693.718028
-246.559974,75,696.086512
-236.238697,75,698.730261
-243.258367,75,701.912853
-243.35883,75,704.060412
-240.235941,75,706.307106
-234.849029,75,708.500279
-235.400223,75,710.527037
-240.81281,75,712.815087
-237.137737,75,714.939011
-240.646518,75,716.763489
-241.660286,75,718.58699
-242.866297,75,720.342816
-238.229182,75,722.161868
-244.776368,75,741.080174
-235.969558,75,742.969959
-247.454027,75,744.855928
-242.057158,75,746.62973
-245.085199,75,748.438079
-245.988666,75,750.201529
-245.925747,75,751.992916
-240.533969,75,753.786268
-245.538942,75,755.675691
-254.169038,75,757.676267
-246.299294,75,759.849114
-244.65748,75,761.748563
-236.452845,75,763.661602
-241.519596,75,765.6033
-240.189284,75,767.316343
-252.877756,75,769.095906
-235.679658,75,771.052292
-246.514796,75,773.193856
-247.139379,75,774.99208
-238.722304,75,776.787263
-243.870047,75,778.523594
-248.763608,75,780.658922
-243.415048,75,782.526249
-239.294631,75,784.424718
-244.5044,75,786.346583
-240.456249,75,788.92072
-247.81034,75,791.092195
-248.457364,75,793.14918
-246.499414,75,807.290417
-242.099437,75,809.083218
-243.955955,75,811.239463
-243.868427,75,812.999612
-240.778417,75,814.739485
-246.283973,75,817.247855
-247.65164,75,818.956699
-244.144528,75,820.634883
-244.125177,75,822.382587
-247.183269,75,824.155404
-242.475052,75,826.600862
-242.776286,75,828.637522
-249.750597,75,830.65284
-246.21617,75,832.459204
-240.882112,75,834.304149
-239.173362,75,836.087848
-247.77465,75,837.985417
-245.929725,75,839.709544
-248.508611,75,841.36751
-252.973414,75,843.114439
-252.212872,75,844.842037
-233.05591,75,846.911281
-250.134617,75,849.176584
-244.107572,75,850.957394
-251.408158,75,852.726769
-246.191224,75,854.510487
-239.874573,75,856.180868
-246.657135,75,870.975525
-250.224664,75,872.915608
-245.19816,75,874.67597
-238.324426,75,876.556754
-246.801419,75,878.486099
-247.590321,75,880.274752
-243.569046,75,881.987656
-244.194735,75,883.684506
-248.65125,75,885.432421
-240.004163,75,887.067475
-250.610283,75,888.84244
-247.205532,75,890.479252
-243.583199,75,892.08863
-250.082098,75,893.701625
-243.64809,75,895.31523
-243.943211,75,896.919639
-246.813309,75,898.540938
-250.172317,75,900.150205
-250.244414,75,901.945091
-250.672397,75,903.902039
-245.073722,75,905.78698
-237.577944,75,907.961244
-246.522631,75,909.870131
-248.698196,75,911.699004
-245.686539,75,913.424873
-250.800879,75,915.367126
-257.400307,75,917.080383
-252.41576,75,932.210728
-252.461861,75,934.372026
-244.59125,75,936.586264
-249.680039,75,939.225487
-246.051101,75,941.110651
-250.177785,75,942.80993
-239.534844,75,944.502514
-245.282944,75,946.122963
-259.366045,75,947.844334
-248.793504,75,949.461015
-250.739149,75,951.230295
-249.363773,75,953.128061
-249.815817,75,954.811512
-237.282283,75,956.473636
-249.036388,75,958.119964
-249.77958,75,959.755634
-248.572241,75,961.350761
-243.09017,75,962.943668
-221.766361,75,965.223309
-234.654794,75,967.181281
-248.820951,75,969.069057
-240.723996,75,970.819952
-248.404502,75,974.210948
-255.961308,75,977.353514
-247.299655,75,979.822843
-247.276119,75,981.736031
-254.76622,75,983.744504
-242.562909,75,985.640619
-242.595321,75,999.589609
-244.6777,75,1001.382396
-241.843437,75,1003.40998
-238.270388,75,1005.135408
-247.671224,75,1006.798744
-241.667125,75,1008.482824
-250.967624,75,1010.124837
-246.436266,75,1011.787591
-236.501936,75,1013.475627
-243.724592,75,1015.135342
-240.938611,75,1016.762298
-258.274779,75,1018.842351
-248.818352,75,1020.767338
-250.760415,75,1022.567909
-245.793652,75,1024.272648
-244.909068,75,1025.954818
-242.011589,75,1027.757233
-246.934143,75,1029.666794
-243.59439,75,1032.017387
-252.001012,75,1034.487213
-245.134324,75,1036.895943
-251.226158,75,1038.848204
-247.132343,75,1040.521101
-251.573131,75,1042.245928
-243.397443,75,1044.053606
-246.224741,75,1045.788959
-251.762981,75,1047.539676
-243.246119,75,1062.02227
-242.997059,75,1063.656166
-245.699752,75,1065.451575
-254.333655,75,1067.185193
-244.044227,75,1068.945883
-249.376427,75,1070.62647
-247.66852,75,1072.469542
-249.379323,75,1074.166544
-244.638771,75,1075.810657
-240.544249,75,1077.461057
-245.455156,75,1079.204841
-236.908879,75,1080.961225
-249.579615,75,1082.663564
-248.967525,75,1084.34299
-243.458014,75,1086.035783
-244.738296,75,1087.805672
-242.591396,75,1089.50535
-238.742951,75,1091.50138
-253.923842,75,1093.671885
-248.368273,75,1095.502346
-253.155864,75,1097.181171
-243.091372,75,1098.859398
-248.714924,75,1100.512315
-244.767367,75,1102.308386
-239.515429,75,1104.101012
-247.802121,75,1105.793363
-250.862599,75,1107.446981
-248.157354,75,1109.266799
-249.328575,75,1123.208531
-243.968525,75,1125.005464
-247.295543,75,1126.811761
-244.760847,75,1128.699901
-249.204172,75,1130.4541
-246.40731,75,1132.174472
-241.100252,75,1133.921211
-243.473045,75,1135.581575
-245.51808,75,1137.19882
-246.812809,75,1139.398318
-247.793288,75,1141.152621
-255.908543,75,1142.78855
-244.687531,75,1144.72395
-253.161915,75,1146.450141
-248.107209,75,1148.592611
-244.808963,75,1150.564083
-243.78084,75,1152.442466
-244.353914,75,1154.255926
-240.527875,75,1156.232042
-240.28832,75,1159.524796
-242.579751,75,1162.106757
-236.403366,75,1163.909738
-250.941656,75,1165.79365
-245.772821,75,1167.901648
-244.532435,75,1170.250702
-243.48564,75,1172.273336
-245.103669,75,1174.499387
-242.427132,75,1190.807263
-246.50082,75,1192.644749
-236.336297,75,1194.484075
-243.953198,75,1196.300757
-240.532717,75,1198.17066
-240.565477,75,1200.082015
-241.510254,75,1201.886641
-249.110156,75,1203.762958
-234.780194,75,1205.650477
-242.478057,75,1207.894704
-243.237913,75,1209.80674
-240.572792,75,1211.884113
-245.795659,75,1213.623459
-242.409575,75,1215.428064
-239.483931,75,1217.306313
-240.622445,75,1219.081274
-240.100391,75,1221.055947
-243.864796,75,1222.829978
-251.366485,75,1224.595979
-243.330825,75,1226.413133
-249.203132,75,1228.173525
-245.659952,75,1229.934753
-244.511657,75,1231.835367
-241.372551,75,1233.670349
-240.645722,75,1235.636479
-245.378427,75,1237.679479
-246.724314,75,1239.45986
-237.898572,75,1254.477985
-244.805584,75,1256.281415
-238.890531,75,1258.100065
-228.924721,75,1259.847019
-246.324733,75,1261.687392
-239.568493,75,1263.522212
-237.658252,75,1265.265535
-237.22262,75,1267.444951
-242.714973,75,1269.532432
-241.442833,75,1271.298562
-242.964596,75,1273.139335
-246.080127,75,1274.993285
-238.706763,75,1276.732488
-240.843139,75,1278.584379
-249.853317,75,1280.316209
-219.88642,75,1282.777007
-250.734673,75,1284.664839
-243.10407,75,1286.767542
-248.567559,75,1288.59253
-242.139886,75,1290.755742
-247.82501,75,1292.677031
-251.404115,75,1294.416791
-246.884145,75,1296.371996
-245.713268,75,1298.427517
-246.834026,75,1300.180059
-244.916679,75,1302.119732
-245.922,75,1303.974524
-246.38675,75,1306.124055
-250.336126,75,1321.949371
-244.678376,75,1323.767867
-239.571867,75,1326.00153
-235.423069,75,1328.326349
-248.960854,75,1330.392029
-244.628293,75,1332.404615
-242.921724,75,1334.43178
-225.775674,75,1336.551218
-237.377024,75,1338.328667
-238.584409,75,1340.126862
-233.058601,75,1342.002217
-244.6362,75,1344.082381
-239.19993,75,1346.168362
-241.412989,75,1348.175732
-250.964311,75,1350.028322
-248.682187,75,1351.962988
-242.76229,75,1353.964484
-236.795662,75,1355.739465
-237.481064,75,1357.92593
-238.851279,75,1360.070519
-245.2911,75,1361.877861
-232.033614,75,1363.943848
-240.759974,75,1365.896551
-241.138473,75,1367.728056
-245.360018,75,1369.531621
-247.542157,75,1371.47667
-236.929306,75,1373.319363
-244.141071,75,1375.215872
-215.84113,75,1391.378881
