#{"t_start": 1755530694.549192, "env_id": "myoHandWheelHoldFixed-v0_left"}
r,l,t
-238.056263,75,236.519006
-239.696612,75,238.214285
-241.093819,75,239.88779
-240.744027,75,241.538722
-241.082845,75,243.25228
-239.55864,75,244.924466
-235.047276,75,246.683079
-236.08718,75,248.389599
-234.183696,75,250.049752
-237.565569,75,251.832472
-231.998117,75,253.558093
-241.383367,75,255.341044
-231.823229,75,257.031702
-234.923717,75,258.80073
-242.690338,75,260.780589
-239.069729,75,262.532423
-235.570185,75,264.314666
-234.150138,75,266.003713
-236.577187,75,267.711658
-237.289875,75,282.300568
-238.540102,75,284.345638
-238.23671,75,286.925474
-237.1946,75,288.694072
-237.847687,75,290.581985
-241.984075,75,292.273944
-236.434826,75,293.977872
-235.347471,75,295.802492
-241.20123,75,297.553409
-234.136359,75,299.283616
-237.025428,75,301.006202
-236.42179,75,302.771764
-243.484246,75,304.533345
-240.762689,75,306.287872
-236.426706,75,308.119186
-244.829068,75,310.22488
-235.151669,75,312.620254
-238.155109,75,314.707171
-237.224791,75,316.50026
-239.045223,75,318.199095
-235.552468,75,319.908002
-233.960303,75,321.68306
-240.137803,75,323.484649
-237.67403,75,325.398986
-198.849548,75,328.013819
-241.790647,75,330.056704
-235.305503,75,331.902608
-238.01566,75,333.743331
-234.78487,75,348.497032
-232.698659,75,350.289729
-239.963994,75,352.201852
-242.66937,75,354.125913
-235.300085,75,355.86377
-244.739429,75,357.524052
-237.458776,75,359.216344
-239.028608,75,360.906342
-243.727194,75,362.564696
-236.942299,75,364.587516
-244.529452,75,367.345008
-232.756452,75,369.480066
-239.19281,75,371.456789
-243.211767,75,373.270876
-236.539575,75,375.144824
-234.044409,75,377.110573
-239.577715,75,379.041258
-237.541537,75,381.261668
-239.006526,75,383.118361
-235.969416,75,384.835021
-237.48966,75,386.540592
-240.172732,75,388.393524
-233.369469,75,390.177869
-236.012098,75,391.988338
-246.408182,75,393.899585
-234.498708,75,395.874196
-239.164896,75,398.317713
-246.271626,75,413.702595
-231.639164,75,415.408627
-240.698551,75,417.143898
-239.584842,75,418.972715
-235.789623,75,420.75702
-235.717343,75,422.428581
-236.67526,75,424.109233
-235.430376,75,425.846669
-246.148047,75,428.039942
-242.916722,75,429.904495
-239.508923,75,431.855447
-238.257653,75,433.926384
-233.727891,75,435.864029
-236.966767,75,438.27472
-237.514272,75,440.605509
-237.067252,75,442.664051
-238.940824,75,444.472501
-238.244095,75,446.4952
-237.579882,75,448.234592
-246.672552,75,450.10331
-238.608935,75,451.938118
-234.731951,75,453.626935
-235.969945,75,455.42279
-241.31207,75,457.321829
-245.551699,75,459.093345
-239.613653,75,460.981657
-234.543483,75,462.818018
-239.215104,75,477.051174
-247.30572,75,478.682447
-237.697946,75,480.470695
-236.784018,75,482.330884
-238.46714,75,484.132443
-241.791751,75,486.155086
-240.088167,75,488.400915
-240.211384,75,490.253828
-238.022964,75,492.209713
-239.794867,75,494.118955
-234.565635,75,496.046881
-248.036821,75,497.893875
-236.128095,75,499.681877
-245.863234,75,501.360329
-245.867966,75,503.282869
-235.723122,75,505.097528
-235.608174,75,506.86068
-238.419558,75,508.694976
-237.750603,75,510.46355
-233.449579,75,512.240883
-238.257128,75,513.958228
-230.463973,75,515.673152
-237.136733,75,517.413558
-233.573164,75,519.194258
-243.741512,75,521.321918
-240.461546,75,523.189984
-234.531944,75,525.052585
-238.775585,75,526.851768
-244.650762,75,541.815056
-236.836363,75,543.534682
-243.334925,75,545.289328
-242.497055,75,547.34082
-241.176918,75,549.332493
-242.7495,75,551.257963
-239.871034,75,553.131276
-244.678741,75,554.944001
-233.701192,75,556.850231
-238.755086,75,558.733673
-240.175513,75,560.560615
-242.180984,75,562.280778
-239.370102,75,564.049572
-238.555574,75,565.7821
-236.499413,75,567.489
-240.329136,75,569.16059
-235.797585,75,570.872087
-245.880028,75,572.513621
-239.321885,75,574.261098
-233.618317,75,575.997745
-241.873072,75,577.700582
-237.741658,75,579.477199
-239.233658,75,581.345333
-244.78329,75,583.097937
-239.331589,75,584.830368
-241.140879,75,586.607178
-246.967456,75,588.3265
-246.314399,75,602.545977
-239.572104,75,604.329216
-239.771875,75,606.529422
-240.686213,75,608.836272
-233.449283,75,611.051895
-239.888311,75,613.191074
-243.65395,75,615.022792
-248.258078,75,616.819608
-243.373844,75,618.66443
-237.678673,75,620.421609
-238.410819,75,622.143765
-240.131232,75,623.835376
-243.851287,75,626.421801
-240.881331,75,628.192894
-242.048641,75,630.092134
-235.957041,75,631.8505
-241.850554,75,633.522055
-236.199728,75,635.244469
-237.813728,75,637.856917
-240.42312,75,639.714246
-237.568304,75,641.642035
-210.374689,75,644.012285
-232.778406,75,645.860435
-247.436229,75,647.639492
-238.640301,75,649.426446
-243.460177,75,651.165274
-238.78847,75,652.889241
-238.880074,75,654.557929
-245.770678,75,670.007807
-246.212672,75,671.747019
-245.606973,75,673.511538
-242.66589,75,675.484323
-239.251215,75,677.250286
-246.252375,75,678.988148
-251.718627,75,680.666426
-248.270765,75,682.381527
-243.722941,75,684.161068
-235.858119,75,685.850252
-256.337323,75,687.504406
-243.62143,75,689.132201
-238.413703,75,690.804895
-247.653247,75,692.694448
-245.469934,75,695.082863
-244.143757,75,697.719163
-241.61726,75,700.899318
-240.782181,75,703.044934
-233.227352,75,705.305902
-239.150204,75,707.49749
-244.359283,75,709.481016
-246.68141,75,711.845923
-238.130704,75,713.906053
-243.955813,75,715.726849
-239.811593,75,717.582229
-243.185304,75,719.339553
-248.468626,75,721.160483
-246.706525,75,740.077411
-239.406483,75,741.963107
-251.173284,75,743.858385
-242.947948,75,745.634005
-247.961279,75,747.42627
-245.430219,75,749.189345
-241.524688,75,750.98711
-251.160796,75,752.752309
-245.652912,75,754.6493
-251.395433,75,756.678806
-249.77252,75,758.851393
-244.534916,75,760.735154
-247.560446,75,762.656223
-238.131362,75,764.589577
-249.589818,75,766.312403
-240.609112,75,768.088184
-235.149583,75,770.046866
-245.745503,75,772.195646
-248.294413,75,773.990726
-242.401152,75,775.780727
-245.659389,75,777.528266
-236.226507,75,779.661611
-240.589511,75,781.518811
-256.420387,75,783.391618
-240.352487,75,785.343862
-246.122576,75,787.931046
-243.17728,75,790.090796
-243.387617,75,792.145297
-246.827084,75,806.264759
-239.546311,75,808.071094
-234.874297,75,810.205333
-237.366545,75,811.997375
-243.628266,75,813.735984
-253.923777,75,816.23479
-247.181758,75,817.934102
-238.598703,75,819.627464
-242.135769,75,821.374156
-247.620812,75,823.148045
-237.094307,75,825.600853
-239.283608,75,827.638082
-246.454088,75,829.651098
-239.982732,75,831.459142
-238.450717,75,833.302263
-248.378709,75,835.085874
-243.412406,75,836.987081
-248.903944,75,838.703746
-247.549139,75,840.35622
-241.040684,75,842.097819
-244.007622,75,843.845336
-246.111363,75,845.945763
-240.447206,75,848.171519
-245.394872,75,849.954744
-250.049403,75,851.705739
-245.191923,75,853.497464
-238.989058,75,855.172914
-243.468944,75,869.977094
-235.728368,75,871.9176
-247.552189,75,873.667605
-254.835267,75,875.551885
-234.486464,75,877.479876
-244.446899,75,879.270978
-244.158886,75,880.991933
-248.152178,75,882.656139
-252.160993,75,884.415304
-241.620542,75,886.058156
-249.050099,75,887.83539
-251.041245,75,889.468601
-240.826521,75,891.081123
-247.549093,75,892.699108
-252.508195,75,894.30633
-242.181904,75,895.917815
-245.798292,75,897.529528
-253.162298,75,899.15504
-249.387893,75,900.942706
-251.916251,75,902.88949
-244.570184,75,904.788757
-249.417025,75,906.956799
-253.867655,75,908.867689
-249.656747,75,910.685943
-250.553138,75,912.418265
-246.420182,75,914.359395
-251.869381,75,916.073623
-242.70948,75,931.221661
-240.703709,75,933.393976
-242.111178,75,935.585095
-241.417337,75,938.191135
-249.932712,75,940.104092
-247.584089,75,941.808148
-243.251833,75,943.500811
-244.087959,75,945.122909
-254.883817,75,946.839281
-235.439189,75,948.457197
-251.646212,75,950.242477
-243.24765,75,952.121102
-245.719527,75,953.801863
-247.460904,75,955.462094
-242.317031,75,957.117022
-247.960129,75,958.752456
-249.380715,75,960.342334
-243.949951,75,961.93391
-221.766361,75,964.234628
-244.579364,75,966.182224
-243.148452,75,968.069885
-251.774629,75,969.794858
-245.00869,75,973.201915
-252.046397,75,976.342543
-254.550074,75,978.808008
-243.638096,75,980.728633
-249.478336,75,982.722654
-252.401704,75,984.619555
-242.863753,75,998.571075
-241.513694,75,1000.363822
-254.638411,75,1002.397561
-242.821172,75,1004.129751
-245.55005,75,1005.789714
-248.646778,75,1007.484397
-246.540228,75,1009.115923
-253.952779,75,1010.783392
-249.271938,75,1012.460233
-245.124076,75,1014.132333
-254.59518,75,1015.754308
-233.761961,75,1017.84224
-244.370411,75,1019.765484
-255.493933,75,1021.563387
-245.33048,75,1023.264215
-243.29403,75,1024.948807
-256.814421,75,1026.737568
-244.922678,75,1028.654334
-253.953905,75,1031.015916
-242.983998,75,1033.483895
-249.183941,75,1035.881405
-241.200797,75,1037.85106
-250.401384,75,1039.497976
-250.311239,75,1041.212654
-247.176198,75,1043.053999
-255.817728,75,1044.791532
-252.124969,75,1046.534214
-242.352972,75,1061.014526
-254.602467,75,1062.636275
-242.799046,75,1064.463388
-243.420789,75,1066.1637
-248.085975,75,1067.939024
-248.557623,75,1069.621114
-251.110089,75,1071.449811
-244.234627,75,1073.160144
-237.871514,75,1074.797701
-246.484207,75,1076.447725
-251.830691,75,1078.202728
-246.282885,75,1079.948803
-240.85127,75,1081.654453
-237.844754,75,1083.335288
-244.507753,75,1085.03003
-245.987326,75,1086.813253
-245.160135,75,1088.478353
-238.651933,75,1090.508796
-246.434171,75,1092.67469
-249.692192,75,1094.501052
-251.941459,75,1096.180707
-241.345694,75,1097.85676
-247.994107,75,1099.505509
-249.044327,75,1101.300377
-240.841859,75,1103.094116
-247.957173,75,1104.79237
-245.0018,75,1106.433469
-249.634252,75,1108.261247
-237.636747,75,1122.186276
-248.816568,75,1123.983699
-246.31155,75,1125.804252
-245.590521,75,1127.695477
-244.903307,75,1129.442574
-233.42432,75,1131.171309
-246.183432,75,1132.919602
-247.054936,75,1134.573486
-240.307354,75,1136.182644
-242.442641,75,1138.403285
-240.804006,75,1140.128092
-238.333493,75,1141.761383
-244.070841,75,1143.714205
-249.859927,75,1145.452434
-243.809966,75,1147.59771
-241.641363,75,1149.551531
-245.930554,75,1151.434486
-246.944831,75,1153.246884
-241.907779,75,1155.223114
-242.019376,75,1158.511973
-244.418911,75,1161.10117
-243.261313,75,1162.896328
-251.177312,75,1164.800994
-240.156615,75,1166.903724
-244.650478,75,1169.250895
-250.783772,75,1171.269483
-248.931107,75,1173.504841
-246.027983,75,1189.831649
-240.090262,75,1191.642574
-246.585883,75,1193.486339
-246.00996,75,1195.281069
-253.985782,75,1197.172511
-240.066755,75,1199.061996
-242.320933,75,1200.885439
-243.657505,75,1202.760355
-251.568289,75,1204.647809
-246.326001,75,1206.876001
-251.97986,75,1208.805612
-237.425793,75,1210.880746
-250.144617,75,1212.618331
-248.195399,75,1214.413733
-244.518415,75,1216.305293
-241.347494,75,1218.071519
-240.908427,75,1220.056868
-247.567222,75,1221.83416
-234.407338,75,1223.590122
-231.694448,75,1225.413803
-245.507673,75,1227.153491
-244.49454,75,1228.913585
-242.133336,75,1230.836207
-249.483642,75,1232.641281
-243.257415,75,1234.634497
-236.725819,75,1236.677298
-239.702183,75,1238.464466
-241.697868,75,1253.473082
-243.176608,75,1255.26747
-248.317751,75,1257.101551
-236.32347,75,1258.838881
-241.185902,75,1260.657913
-246.533362,75,1262.520998
-235.729554,75,1264.262197
-244.344956,75,1266.426498
-246.899439,75,1268.53073
-241.126135,75,1270.296269
-252.093806,75,1272.136151
-240.946199,75,1273.994462
-238.916461,75,1275.733774
-248.695546,75,1277.56805
-242.446433,75,1279.316122
-219.88642,75,1281.773205
-244.512868,75,1283.657832
-243.511927,75,1285.781709
-238.45873,75,1287.589806
-241.269484,75,1289.770442
-244.708922,75,1291.679076
-245.838201,75,1293.407375
-249.067691,75,1295.370775
-239.42822,75,1297.429755
-240.091191,75,1299.17005
-243.226769,75,1301.100446
-249.935351,75,1302.978144
-231.637794,75,1305.107373
-243.421323,75,1320.939743
-240.690227,75,1322.798041
-244.973572,75,1324.997064
-232.44039,75,1327.331651
-237.395324,75,1329.36163
-234.700304,75,1331.400383
-231.892079,75,1333.429398
-241.101095,75,1335.546839
-250.582012,75,1337.327371
-239.613454,75,1339.12579
-238.70127,75,1341.018173
-239.285499,75,1343.081519
-243.255793,75,1345.168246
-249.021926,75,1347.177785
-239.446414,75,1349.022863
-243.082929,75,1350.955776
-244.509796,75,1352.971338
-236.008419,75,1354.744837
-241.208422,75,1356.932014
-239.401903,75,1359.07078
-240.00542,75,1360.883289
-230.943686,75,1362.910524
-249.467766,75,1364.900908
-233.95631,75,1366.733212
-237.609819,75,1368.517021
-247.310154,75,1370.46055
-241.809456,75,1372.31855
-234.351116,75,1374.201989
-215.84113,75,1390.356518
