#{"t_start": 1755530694.557023, "env_id": "myoHandWheelHoldFixed-v0_left"}
r,l,t
-241.681202,75,225.658579
-232.821467,75,227.664918
-235.867865,75,229.582498
-238.424791,75,231.411678
-243.799603,75,233.126332
-237.29203,75,234.829202
-235.867151,75,236.50873
-234.581736,75,238.216613
-236.018766,75,239.873836
-236.423862,75,241.523386
-236.677279,75,243.236712
-238.635996,75,244.928223
-239.712226,75,246.667077
-240.534164,75,248.370342
-235.473846,75,250.038031
-239.350602,75,251.811197
-236.34011,75,253.523247
-235.089042,75,255.32331
-238.537805,75,257.012028
-239.360264,75,258.789056
-239.488094,75,260.755342
-234.630953,75,262.506508
-231.709562,75,264.30466
-234.73916,75,265.993556
-240.752124,75,267.703827
-238.48604,75,282.292737
-237.696345,75,284.328835
-242.460504,75,286.91877
-231.84811,75,288.683199
-235.941637,75,290.563447
-237.301648,75,292.264287
-235.289278,75,293.960749
-235.508991,75,295.771377
-240.164268,75,297.542124
-239.514599,75,299.264208
-240.150752,75,300.990413
-233.067175,75,302.786874
-237.415668,75,304.527067
-242.104577,75,306.282243
-241.430163,75,308.09806
-239.05238,75,310.213831
-235.059711,75,312.609623
-236.548843,75,314.701651
-235.44424,75,316.485379
-242.268927,75,318.183267
-242.137548,75,319.888656
-244.089242,75,321.666395
-236.109959,75,323.487099
-244.024276,75,325.381625
-198.849548,75,328.00178
-238.167923,75,330.0401
-240.076218,75,331.894033
-240.576992,75,333.730213
-241.907058,75,348.488065
-232.596231,75,350.276711
-235.940683,75,352.184485
-239.929582,75,354.108212
-239.54083,75,355.849846
-240.92736,75,357.512768
-236.612899,75,359.20252
-237.362168,75,360.892609
-237.033521,75,362.549991
-238.745209,75,364.550089
-237.972248,75,367.331219
-247.181209,75,369.45535
-246.841965,75,371.43994
-237.64802,75,373.250549
-233.977686,75,375.132178
-237.688132,75,377.104155
-232.237804,75,379.030405
-232.513766,75,381.258051
-234.6685,75,383.097
-238.689334,75,384.813425
-232.52283,75,386.521358
-233.073065,75,388.37156
-234.670398,75,390.156662
-237.065145,75,391.966544
-243.821874,75,393.877206
-236.895405,75,395.846506
-234.177065,75,398.297825
-242.339279,75,413.689254
-232.843923,75,415.403343
-241.310161,75,417.136588
-243.15698,75,418.966408
-237.278818,75,420.738014
-236.563512,75,422.412648
-246.112178,75,424.095857
-242.970313,75,425.821338
-241.262693,75,428.017664
-235.323174,75,429.901586
-244.158746,75,431.831868
-236.587298,75,433.903442
-240.046039,75,435.84349
-232.428934,75,438.267369
-239.579951,75,440.607271
-246.451743,75,442.646241
-236.579128,75,444.456339
-239.703818,75,446.477941
-243.927986,75,448.222367
-242.40667,75,450.111006
-235.953354,75,451.920101
-237.578345,75,453.622533
-234.990397,75,455.401969
-240.780034,75,457.304037
-238.329757,75,459.083999
-237.307319,75,460.962541
-236.735833,75,462.828219
-243.018911,75,477.047555
-239.828507,75,478.664619
-236.868316,75,480.449889
-235.881939,75,482.321363
-241.976042,75,484.122428
-235.96249,75,486.138351
-242.563594,75,488.348855
-241.754726,75,490.239891
-235.881861,75,492.19451
-236.481268,75,494.053975
-235.06942,75,496.027047
-241.335182,75,497.878007
-244.557763,75,499.669939
-236.865954,75,501.346604
-235.131528,75,503.273008
-247.201664,75,505.07732
-242.263338,75,506.850029
-239.672258,75,508.675232
-245.687851,75,510.453136
-240.616606,75,512.21999
-239.600061,75,513.942365
-242.69934,75,515.65185
-238.765062,75,517.398348
-235.848133,75,519.18769
-243.917365,75,521.299437
-250.096817,75,523.168487
-236.828301,75,525.030127
-235.339901,75,526.865848
-241.890531,75,541.807314
-237.530059,75,543.516508
-242.775456,75,545.274014
-242.132945,75,547.362929
-241.284061,75,549.324617
-234.1939,75,551.232375
-244.530554,75,553.114649
-247.271548,75,554.940701
-238.724751,75,556.838476
-233.466647,75,558.717946
-243.978647,75,560.544628
-238.070801,75,562.260228
-240.959105,75,564.029748
-241.621197,75,565.768093
-234.579968,75,567.481038
-239.743061,75,569.156532
-247.015774,75,570.856357
-241.677619,75,572.525217
-244.838336,75,574.245608
-240.460164,75,575.983894
-244.227777,75,577.690148
-239.752645,75,579.435153
-235.917702,75,581.322283
-237.975286,75,583.088427
-244.027804,75,584.813099
-239.239138,75,586.586312
-243.623028,75,588.321796
-235.783697,75,602.540382
-237.482099,75,604.293131
-239.883094,75,606.524524
-244.768298,75,608.822907
-240.468254,75,611.041085
-248.69228,75,613.171357
-240.098917,75,615.016532
-238.163961,75,616.802399
-240.731711,75,618.648269
-246.801652,75,620.403398
-242.059929,75,622.125311
-236.871123,75,623.819302
-246.510814,75,626.401899
-242.788753,75,628.182491
-238.736876,75,630.074134
-233.021278,75,631.844655
-236.342864,75,633.511451
-240.655307,75,635.227228
-239.50686,75,637.841165
-238.832607,75,639.694186
-240.444538,75,641.639337
-210.374689,75,643.99871
-250.060769,75,645.844978
-242.476435,75,647.633249
-241.990517,75,649.428286
-241.088979,75,651.153299
-230.830513,75,652.862287
-241.23516,75,654.541347
-243.74575,75,669.987356
-237.718777,75,671.727528
-242.640613,75,673.49464
-243.254727,75,675.465589
-241.250173,75,677.232037
-250.181543,75,678.967888
-242.899337,75,680.662753
-240.630203,75,682.373104
-231.013835,75,684.142164
-240.262462,75,685.835659
-237.381884,75,687.484218
-242.613227,75,689.1251
-247.468608,75,690.785696
-241.936827,75,692.700928
-246.826554,75,695.067261
-241.500232,75,697.721116
-251.777596,75,700.910631
-238.321581,75,703.057928
-240.24758,75,705.29037
-245.452244,75,707.488699
-246.625878,75,709.467947
-242.257653,75,711.81576
-238.818634,75,713.899754
-240.492054,75,715.740046
-238.523932,75,717.564748
-239.327317,75,719.320967
-241.365304,75,721.140771
-244.614995,75,740.060491
-242.620216,75,741.943442
-246.725874,75,743.835721
-248.878921,75,745.632346
-238.873863,75,747.41685
-242.156248,75,749.180836
-245.67571,75,750.968711
-248.421756,75,752.749829
-241.549305,75,754.645811
-247.364238,75,756.652778
-243.263216,75,758.834568
-241.049273,75,760.727584
-245.545684,75,762.638216
-249.586909,75,764.583191
-250.981085,75,766.294632
-240.160513,75,768.069909
-248.165391,75,770.020146
-245.221624,75,772.18209
-245.177783,75,773.972696
-248.696365,75,775.765235
-237.75622,75,777.500623
-236.443742,75,779.637261
-245.996212,75,781.509495
-244.508154,75,783.397162
-240.915799,75,785.327887
-242.946463,75,787.919067
-246.342348,75,790.070223
-246.378785,75,792.127402
-248.293352,75,806.258088
-240.684405,75,808.061457
-244.984657,75,810.19927
-243.766781,75,811.97795
-240.796695,75,813.71733
-240.707121,75,816.227284
-252.683929,75,817.937461
-243.973227,75,819.611243
-243.216324,75,821.361158
-242.387559,75,823.135048
-237.155432,75,825.585903
-245.543284,75,827.618811
-236.404091,75,829.632346
-246.560518,75,831.436821
-245.039742,75,833.281393
-240.118703,75,835.083986
-241.862917,75,836.964603
-242.983419,75,838.686397
-242.186758,75,840.343599
-250.618611,75,842.092807
-246.894825,75,843.820669
-253.326886,75,845.890042
-243.092539,75,848.156154
-253.056976,75,849.939725
-243.127977,75,851.709613
-242.14198,75,853.49388
-253.977646,75,855.155206
-244.820255,75,869.94922
-248.204737,75,871.895063
-238.912327,75,873.651855
-249.964125,75,875.533871
-252.655706,75,877.466351
-242.378426,75,879.255595
-254.637746,75,880.9701
-247.05524,75,882.648308
-236.223236,75,884.408568
-247.133127,75,886.049805
-247.623204,75,887.816402
-254.300013,75,889.457349
-248.12552,75,891.065669
-245.549031,75,892.682801
-239.829011,75,894.29075
-240.29196,75,895.899215
-247.720383,75,897.51745
-246.693713,75,899.127354
-249.065243,75,900.922653
-251.224353,75,902.878309
-250.266874,75,904.765739
-250.081161,75,906.929028
-250.787184,75,908.846281
-246.261247,75,910.675906
-253.219419,75,912.408532
-239.176464,75,914.34189
-246.977939,75,916.057512
-248.380439,75,931.188856
-245.320793,75,933.363211
-251.142481,75,935.556616
-252.517393,75,938.200438
-247.816052,75,940.086193
-253.417181,75,941.786283
-246.109994,75,943.485769
-250.647235,75,945.102017
-251.487664,75,946.832376
-249.154144,75,948.438231
-244.002688,75,950.206882
-254.595434,75,952.104236
-252.432326,75,953.792654
-238.972436,75,955.460309
-243.133501,75,957.102743
-245.402287,75,958.734015
-244.864311,75,960.330967
-244.56421,75,961.919341
-221.766361,75,964.206357
-250.211274,75,966.161148
-243.987004,75,968.04371
-252.819866,75,969.786989
-245.536167,75,973.184381
-251.503177,75,976.326645
-248.817918,75,978.801645
-240.619822,75,980.713453
-245.514221,75,982.716134
-243.489467,75,984.621271
-240.156055,75,998.592931
-253.282155,75,1000.364563
-249.121899,75,1002.391286
-254.516031,75,1004.112818
-247.799632,75,1005.775811
-244.14925,75,1007.461553
-251.481443,75,1009.105932
-238.299828,75,1010.766813
-253.291354,75,1012.455966
-251.510809,75,1014.119842
-243.058828,75,1015.741106
-250.414411,75,1017.821647
-248.19129,75,1019.745726
-246.338019,75,1021.546903
-256.859518,75,1023.254202
-249.638301,75,1024.932748
-244.508152,75,1026.735671
-250.052947,75,1028.647604
-238.217952,75,1030.996041
-244.993549,75,1033.467068
-248.176866,75,1035.876571
-242.823166,75,1037.837383
-249.469469,75,1039.485317
-246.366253,75,1041.204827
-238.869198,75,1043.030065
-246.754066,75,1044.767902
-248.171294,75,1046.524503
-237.305623,75,1061.006503
-248.926546,75,1062.630907
-248.974627,75,1064.433883
-251.131363,75,1066.169708
-242.449047,75,1067.920528
-237.401531,75,1069.604794
-247.423981,75,1071.458529
-246.177199,75,1073.148083
-251.722202,75,1074.779413
-252.939872,75,1076.43666
-249.777865,75,1078.185933
-239.75847,75,1079.936819
-239.744017,75,1081.641147
-249.178351,75,1083.317968
-257.138304,75,1085.012942
-251.908392,75,1086.784326
-248.714756,75,1088.472375
-247.674461,75,1090.490532
-252.917968,75,1092.633308
-251.756384,75,1094.481908
-245.817956,75,1096.16212
-241.129214,75,1097.835148
-243.554799,75,1099.487902
-248.750804,75,1101.287442
-251.467246,75,1103.082696
-252.028504,75,1104.770407
-243.672828,75,1106.422933
-251.035117,75,1108.246243
-241.167259,75,1122.202308
-241.237825,75,1123.98031
-252.495492,75,1125.788219
-249.905692,75,1127.679723
-245.223637,75,1129.419073
-242.913479,75,1131.150474
-244.186961,75,1132.903053
-251.511422,75,1134.562284
-242.915053,75,1136.175727
-246.881541,75,1138.379933
-239.442717,75,1140.135178
-249.453684,75,1141.752401
-242.32208,75,1143.701798
-253.923805,75,1145.429097
-245.087378,75,1147.575079
-248.621227,75,1149.542074
-240.130478,75,1151.418692
-246.565306,75,1153.22626
-236.836991,75,1155.224436
-250.168569,75,1158.457318
-247.049753,75,1161.081903
-243.507045,75,1162.905445
-242.8675,75,1164.781461
-245.996503,75,1166.880355
-248.062735,75,1169.230281
-245.513103,75,1171.251371
-241.585237,75,1173.474888
-246.313939,75,1189.784016
-250.602712,75,1191.623426
-239.91707,75,1193.464162
-236.654706,75,1195.268173
-245.808775,75,1197.154965
-237.810998,75,1199.049569
-241.167625,75,1200.864833
-251.29498,75,1202.743506
-246.948678,75,1204.626576
-250.199099,75,1206.870093
-235.003913,75,1208.796088
-247.214129,75,1210.863673
-243.739034,75,1212.599431
-244.972488,75,1214.419037
-252.168895,75,1216.286407
-244.052849,75,1218.058575
-247.233012,75,1220.039388
-245.2625,75,1221.808933
-236.258628,75,1223.577038
-237.9485,75,1225.391208
-242.482984,75,1227.150335
-244.71242,75,1228.905445
-243.034848,75,1230.817548
-249.506614,75,1232.635145
-258.420866,75,1234.616531
-246.879391,75,1236.6561
-239.011457,75,1238.438141
-243.515425,75,1253.45699
-233.745359,75,1255.264504
-236.592112,75,1257.081035
-233.545443,75,1258.824478
-243.351363,75,1260.657482
-238.66484,75,1262.498506
-242.870541,75,1264.242
-242.390728,75,1266.391089
-233.180512,75,1268.51041
-241.397024,75,1270.277456
-249.289948,75,1272.117422
-239.092304,75,1273.969816
-237.834199,75,1275.708251
-241.788258,75,1277.557427
-243.941996,75,1279.299108
-219.88642,75,1281.755308
-245.108116,75,1283.636608
-244.092024,75,1285.755952
-242.831519,75,1287.576934
-240.579276,75,1289.738773
-249.775798,75,1291.658067
-239.800313,75,1293.391015
-245.941809,75,1295.349968
-253.127339,75,1297.407321
-240.020479,75,1299.154443
-244.489129,75,1301.108024
-246.553575,75,1302.955731
-231.966499,75,1305.105335
-237.02999,75,1320.926077
-241.991822,75,1322.742186
-240.766438,75,1324.974466
-248.860022,75,1327.30111
-237.409742,75,1329.36663
-235.365759,75,1331.383245
-243.738246,75,1333.412849
-231.628416,75,1335.52629
-245.948984,75,1337.304753
-243.997421,75,1339.101049
-238.945716,75,1340.992017
-249.361531,75,1343.045532
-239.384206,75,1345.147498
-243.058633,75,1347.153834
-242.069817,75,1349.006002
-239.411725,75,1350.937092
-244.655803,75,1352.942524
-238.509987,75,1354.727895
-237.630245,75,1356.926467
-246.898927,75,1359.048106
-232.527122,75,1360.862869
-242.141115,75,1362.900683
-234.629202,75,1364.875636
-238.891819,75,1366.721043
-242.600223,75,1368.494561
-238.026727,75,1370.460949
-242.778882,75,1372.304128
-230.688432,75,1374.196627
-215.84113,75,1390.350058
