#{"t_start": 1756146899.6217918, "env_id": "myoHandWheelHoldFixed-v0"}
r,l,t
2007.318475,75,361.560182
2048.357085,75,362.506506
2108.53985,75,363.461716
2030.782929,75,364.413382
2073.384665,75,365.356513
2073.039106,75,366.291235
2045.748385,75,367.239147
2102.720611,75,368.161778
2037.847621,75,369.106309
2023.817978,75,370.047481
2047.303034,75,370.996439
2037.569674,75,371.944852
1965.945039,75,372.891092
2031.415013,75,373.833353
2091.501499,75,374.787077
2122.06754,75,375.712907
2025.728751,75,376.678333
2085.061229,75,377.625644
2030.157607,75,378.584501
2011.66495,75,379.530047
2097.85463,75,380.47677
2067.654195,75,381.43116
2058.527884,75,382.381768
2082.716657,75,383.321009
2015.851164,75,384.255018
2050.775303,75,385.207361
2098.541945,75,386.148516
2082.918228,75,387.096928
2088.58801,75,400.584162
2047.737301,75,401.533349
2067.722675,75,402.469714
2056.850487,75,403.408137
2041.371947,75,404.354378
2055.573986,75,405.293924
2095.443762,75,406.237909
2066.964314,75,407.179338
2094.302568,75,408.127335
2059.135264,75,409.069471
2042.863049,75,410.013448
2059.888867,75,410.966793
2079.22187,75,411.911706
2068.528141,75,412.87778
2020.920132,75,413.82692
2065.829431,75,414.78041
2079.143586,75,415.733763
2083.858713,75,416.680051
2089.162235,75,417.633901
2036.992331,75,418.564219
2065.296163,75,419.501435
2074.593681,75,420.455186
2053.770974,75,421.413711
2036.866899,75,422.355341
2059.943715,75,423.305171
2061.599037,75,424.26186
2035.846902,75,425.221441
2045.543054,75,426.165789
2112.860989,75,427.118293
2054.810993,75,428.070271
2010.254703,75,429.025875
2024.428962,75,429.972714
2018.186573,75,430.920734
2137.294957,75,431.873082
2064.30768,75,432.825563
2029.095572,75,433.771467
2101.774791,75,434.730158
2113.632811,75,435.694375
2119.396178,75,436.637814
2004.598735,75,437.587692
2064.462277,75,438.540306
2082.501065,75,439.489665
2078.101023,75,440.439396
2070.551307,75,441.376554
2054.91326,75,442.319046
2078.122325,75,443.272152
2071.720794,75,444.227359
2090.713571,75,445.175016
2069.391359,75,446.130785
2058.802026,75,447.09412
2087.879218,75,448.038422
2062.832364,75,448.979252
2112.849782,75,449.934236
2043.815888,75,450.87748
1997.328185,75,464.524877
2070.083061,75,465.455493
2114.438742,75,466.407327
2106.429617,75,467.349784
2033.293281,75,468.297139
2062.036106,75,469.238622
2061.354734,75,470.20524
2026.392216,75,471.162006
2103.661811,75,472.109175
1941.939499,75,473.043067
2064.579465,75,474.001758
2072.916527,75,474.954139
2047.569196,75,475.905414
2094.663458,75,476.845897
2071.538567,75,477.802976
2063.272843,75,478.752131
2112.761026,75,479.711583
2067.845826,75,480.663907
2314.473361,75,481.893842
2032.045609,75,482.860878
2114.680818,75,483.80369
2130.465771,75,484.753831
2078.812111,75,485.703296
2118.783977,75,486.654031
2072.032014,75,487.59964
2090.162445,75,488.553769
2068.00134,75,489.501838
2092.835109,75,490.44143
2042.009324,75,491.381594
2109.759892,75,492.332107
2086.536495,75,493.26368
2101.035154,75,494.210737
2026.42662,75,495.162652
2105.028175,75,496.101218
2095.846699,75,497.053807
2068.64078,75,498.004676
2122.329573,75,498.960588
2086.71341,75,499.910324
2105.421265,75,500.855713
2131.323601,75,501.797742
2085.695158,75,502.748103
2124.911816,75,503.687045
2089.758678,75,504.639497
2115.190885,75,505.583581
2068.829002,75,506.54013
2063.379125,75,507.488043
2074.940867,75,508.444657
2096.569225,75,509.37887
2056.921036,75,510.33263
2100.93279,75,511.306263
2066.458194,75,512.261214
2092.209466,75,513.201148
2125.097532,75,514.151541
2052.798842,75,515.098661
2099.187235,75,516.049221
2117.262922,75,529.691612
2101.928036,75,530.640178
2084.975051,75,531.588793
2013.489823,75,532.550871
2126.567042,75,533.4804
2108.533137,75,534.431274
2083.006843,75,535.391969
2089.518607,75,536.348168
2075.340492,75,537.293297
2053.520489,75,538.271677
2072.066263,75,539.237003
2096.361945,75,540.190623
2116.376818,75,541.142936
2112.031564,75,542.103967
2097.076354,75,543.051968
2095.310774,75,544.009826
2102.222481,75,544.938069
2062.822586,75,545.893025
2120.518658,75,546.849669
2105.999039,75,547.798757
2068.776229,75,548.724279
2079.111184,75,549.679287
2102.078062,75,550.624644
2080.510695,75,551.56581
2098.237042,75,552.503082
2052.148204,75,553.465248
2126.226182,75,554.416867
2120.966523,75,555.365714
2128.118226,75,556.300797
2111.164596,75,557.261647
2049.901002,75,558.216551
2052.419133,75,559.173502
2122.205544,75,560.111734
2150.77684,75,561.066668
2128.153972,75,562.018795
2104.545621,75,562.972481
2079.170729,75,563.914788
2063.498018,75,564.865449
2074.186689,75,565.81814
2065.397517,75,566.777612
2083.59879,75,567.707984
2081.304319,75,568.665275
2070.007793,75,569.623389
2108.495142,75,570.586967
2089.982294,75,571.549201
2090.806937,75,572.51504
2103.757983,75,573.462096
2126.565275,75,574.408608
2041.789423,75,575.349114
2072.347958,75,576.286161
2088.53784,75,577.242975
2081.797163,75,578.212621
2125.188569,75,579.14886
2057.828274,75,580.103993
2087.986343,75,581.064114
2111.162483,75,594.59671
2109.405642,75,595.544491
2104.398665,75,596.496631
2098.780195,75,597.445535
2072.115763,75,598.400211
2130.712758,75,599.346908
2078.529189,75,600.284784
2094.988511,75,601.237055
2123.358615,75,602.193893
2100.736689,75,603.153321
2107.59027,75,604.095858
2068.050527,75,605.045774
2117.976154,75,605.999596
2098.350367,75,606.946293
2102.914832,75,607.897499
2100.256426,75,608.858182
2111.934798,75,609.811244
2118.683499,75,610.757365
2109.645835,75,611.702807
2104.150679,75,612.648568
2097.760717,75,613.60129
2096.175716,75,614.54148
2111.428963,75,615.480733
2156.949794,75,616.440079
2103.679622,75,617.389107
2099.84728,75,618.310565
2115.422217,75,619.255001
2092.220133,75,620.194966
2072.292979,75,621.137425
2107.568202,75,622.080756
2085.984849,75,623.014107
2111.746261,75,623.96432
2118.268771,75,624.92277
2066.87161,75,625.868419
2141.055772,75,626.818875
2077.384992,75,627.769206
2083.192035,75,628.745277
2115.735705,75,629.684714
2076.57591,75,630.63967
2063.07898,75,631.591486
2126.084375,75,632.552804
2090.135862,75,633.485442
2339.936383,75,634.702407
2091.639245,75,635.688369
2107.518368,75,636.645773
2113.266936,75,637.590162
2116.793665,75,638.530379
2080.667488,75,639.462995
2101.899993,75,640.405972
2116.981426,75,641.362024
2064.859547,75,642.316648
2100.002037,75,643.248166
2130.615121,75,644.205392
2114.63291,75,645.15643
2114.098799,75,646.112912
2207.185182,75,659.579754
2081.969867,75,660.535799
2075.430087,75,661.488507
2082.157411,75,662.44416
2144.99572,75,663.384915
2120.729999,75,664.32984
2158.298109,75,665.274582
2109.536539,75,666.23109
2166.884859,75,667.177725
2056.287453,75,668.130083
2111.795887,75,669.085014
2099.847335,75,670.014286
2114.859475,75,670.972343
2110.705403,75,671.929695
2124.015169,75,672.877643
2143.402169,75,673.821319
2174.914965,75,674.783901
2086.807126,75,675.759834
2110.090254,75,676.717267
2132.296682,75,677.676579
2127.077292,75,678.6181
2118.616364,75,679.567688
2044.585274,75,680.510458
2104.425706,75,681.464101
2091.650971,75,682.409391
2118.496514,75,683.360859
2222.431445,75,684.30028
2104.7539,75,685.24608
2164.608726,75,686.185408
2107.45927,75,687.13739
2082.37766,75,688.096213
2138.706737,75,689.03607
2125.256208,75,689.985436
2071.659604,75,690.924325
2160.98113,75,691.887461
2115.5966,75,692.836348
2142.24844,75,693.772211
2113.559157,75,694.741728
2139.525709,75,695.698724
2104.041555,75,696.652519
2129.318231,75,697.599317
2116.281888,75,698.561574
2107.283917,75,699.512494
2074.801078,75,700.45797
2011.009492,75,701.392202
2109.913015,75,702.341297
2126.377153,75,703.287393
2123.489628,75,704.245001
2095.895076,75,705.185126
2124.775822,75,706.129802
2098.223348,75,707.083039
2087.570049,75,708.028712
2140.399385,75,708.983401
2138.027786,75,709.921893
2135.999095,75,710.868177
2127.541878,75,724.354132
2187.508705,75,725.300396
2162.517833,75,726.255657
2105.006707,75,727.204904
2130.205006,75,728.167135
2116.783961,75,729.101279
2137.791324,75,730.05934
2145.100927,75,731.002132
2081.35686,75,731.956691
2095.52755,75,732.903275
2140.842387,75,733.845491
2138.370629,75,734.79115
2126.155768,75,735.728155
2128.664481,75,736.664034
2096.361942,75,737.623005
2136.923292,75,738.57154
2114.452517,75,739.512002
2149.194486,75,740.448212
2151.837706,75,741.403236
2110.057845,75,742.36887
2168.688558,75,743.386171
2129.436946,75,744.406961
2145.240044,75,745.411094
2130.903644,75,746.431802
2133.920244,75,747.417603
2169.372002,75,748.415462
2087.714034,75,749.405849
2125.090016,75,750.420014
2163.413761,75,751.500794
2149.571264,75,752.488732
2136.090089,75,753.482393
2094.174723,75,754.433556
2142.199822,75,755.331975
2152.733921,75,756.230162
2086.997708,75,757.13807
2109.7602,75,758.061311
2090.521903,75,758.983301
2163.068107,75,759.878876
2138.919136,75,760.783839
2106.350012,75,761.695851
2108.754938,75,762.604713
2148.562782,75,763.51888
2131.715396,75,764.424008
2118.680986,75,765.336278
2122.286991,75,766.24165
2119.915681,75,767.141526
2114.61014,75,768.066264
2115.830325,75,768.977856
2141.48298,75,769.881391
2087.945925,75,770.772349
2049.268897,75,771.67617
2111.315659,75,772.589798
2132.595399,75,773.50264
2168.377108,75,774.401233
2135.842382,75,775.306036
2103.149791,75,788.408764
2127.841127,75,789.314271
2083.149521,75,790.21658
2148.988105,75,791.125088
2128.665235,75,792.034974
2134.584574,75,792.94027
2114.503943,75,793.844857
2126.919756,75,794.747508
2120.744473,75,795.650254
2165.687437,75,796.556654
2129.494723,75,797.459377
2366.754713,75,798.63735
2111.925015,75,799.562114
2082.210878,75,800.458804
2158.900997,75,801.359523
2112.871126,75,802.268292
2194.376456,75,803.157987
2156.860597,75,804.068251
2139.900119,75,804.969509
2150.885716,75,805.886449
2154.83863,75,806.786475
2127.475091,75,807.704073
2156.932193,75,808.614981
2139.192441,75,809.525903
2175.771408,75,810.4342
2151.456615,75,811.355123
2137.975036,75,812.282286
2160.581663,75,813.187139
2111.69934,75,814.090044
2174.353501,75,814.996082
2134.687754,75,815.90297
2153.131244,75,816.814726
2156.957157,75,817.721522
2126.058324,75,818.649868
2085.988082,75,819.596785
2166.591884,75,820.505324
2160.07,75,821.39422
2153.82662,75,822.300873
2164.643107,75,823.197581
2158.222776,75,824.123926
2104.629985,75,825.019853
2216.508724,75,825.926838
2183.589722,75,826.836746
2166.15385,75,827.750715
2207.299181,75,828.649904
2119.354942,75,829.5655
2160.437033,75,830.476913
2130.589094,75,831.371759
2142.360453,75,832.271192
2103.356718,75,833.170606
2126.783919,75,834.083627
2150.453007,75,834.99298
2121.873373,75,835.89239
2124.319181,75,836.79515
2221.444361,75,837.700845
2187.672426,75,851.125669
2147.49688,75,852.020386
2166.631625,75,852.925231
2158.094284,75,853.825655
2153.558364,75,854.739023
2167.66903,75,855.653661
2154.788966,75,856.556533
2186.875249,75,857.455929
2118.62263,75,858.375962
2173.283975,75,859.281599
2131.951802,75,860.195563
2190.651394,75,861.102111
2180.420922,75,862.016346
2120.657954,75,862.915518
2125.342028,75,863.831488
2156.438232,75,864.745699
2157.505402,75,865.6467
2169.102218,75,866.539028
2128.025421,75,867.448425
2139.879827,75,868.349931
2170.825115,75,869.258027
2154.357451,75,870.151186
2148.539911,75,871.059325
2191.2764,75,871.972543
2154.008952,75,872.890226
2152.583207,75,873.820264
2191.627368,75,874.737023
2124.944676,75,875.651921
2236.402193,75,876.559298
2167.342665,75,877.459186
2156.159839,75,878.383052
2164.877505,75,879.294144
2074.44918,75,880.195068
2165.525154,75,881.091334
2140.720684,75,882.00505
2156.803284,75,882.914231
2181.430295,75,883.831987
2195.207091,75,884.737063
2148.120134,75,885.642056
2212.112009,75,886.542169
2144.625078,75,887.46119
2158.458986,75,888.34995
2108.590264,75,889.253418
2207.695613,75,890.162481
2169.513678,75,891.061808
2169.404223,75,891.956667
2124.180899,75,892.863808
2163.435384,75,893.773271
2172.194262,75,894.673028
2148.63154,75,895.579736
2189.228477,75,896.480466
2182.895922,75,897.394186
2138.745049,75,898.294808
2182.928219,75,899.196496
2168.529389,75,912.640202
2181.825093,75,913.554034
2192.859947,75,914.463659
2169.690238,75,915.353058
2150.528027,75,916.260349
2157.064311,75,917.185626
2161.488874,75,918.094964
2106.85605,75,918.999966
2151.608437,75,919.925324
2147.139409,75,920.833278
2169.576859,75,921.7403
2114.673214,75,922.633839
2177.788123,75,923.533238
2194.041494,75,924.434901
2118.979851,75,925.338862
2174.931196,75,926.250826
2151.365446,75,927.15451
2117.257637,75,928.060032
2156.769559,75,928.978766
2139.05949,75,929.875114
2253.076348,75,930.779651
2135.800286,75,931.684961
2178.870275,75,932.590733
2167.079294,75,933.507492
2114.484819,75,934.417932
2146.255695,75,935.322716
2167.378628,75,936.229882
2148.846907,75,937.12839
2152.413669,75,938.038683
2142.54591,75,938.94646
2275.960036,75,939.849662
2210.14116,75,940.74274
2132.921719,75,941.66706
2185.066384,75,942.587111
2232.247339,75,943.499188
2164.568708,75,944.412803
2388.167918,75,945.580472
2069.117791,75,946.518051
2265.199291,75,947.428923
2142.902505,75,948.335919
2260.660114,75,949.25011
2165.72273,75,950.146418
2194.102331,75,951.056352
2286.761976,75,951.973087
2157.401733,75,952.872255
2210.520606,75,953.775108
2162.45717,75,954.679168
2172.351065,75,955.587271
2151.10129,75,956.500051
2175.564561,75,957.396186
2184.081116,75,958.303128
2255.244541,75,959.209859
2127.583444,75,960.124131
2152.326211,75,961.037765
2215.876251,75,961.955812
2199.184649,75,962.870559
2138.34249,75,976.30079
2156.101612,75,977.19849
2185.195103,75,978.102422
2170.860795,75,979.011168
2309.32341,75,979.914296
2261.433064,75,980.814427
2124.178334,75,981.725393
2198.04352,75,982.64168
2150.591722,75,983.551462
2245.962002,75,984.475158
2182.155928,75,985.390681
2167.964174,75,986.307808
2189.153195,75,987.212602
2172.725663,75,988.124599
2205.388332,75,989.03871
2201.001402,75,989.941967
2149.981645,75,990.841106
2166.229033,75,991.734138
2198.787611,75,992.648862
2188.67544,75,993.558824
2149.651313,75,994.479859
2175.903233,75,995.385761
2178.773647,75,996.304594
2191.587806,75,997.217603
2148.112158,75,998.13415
2180.195843,75,999.032173
2157.162191,75,999.951462
2269.944793,75,1000.857597
2232.721827,75,1001.761766
2149.948112,75,1002.662258
2199.267557,75,1003.569788
2157.802216,75,1004.484468
2153.394498,75,1005.383023
2192.781219,75,1006.282269
2163.87268,75,1007.202994
2206.808126,75,1008.109007
2164.273752,75,1009.030555
2189.215493,75,1009.929874
2154.727248,75,1010.844858
2278.711898,75,1011.802366
2167.226489,75,1012.713257
2177.741037,75,1013.61097
2266.994921,75,1014.517431
2149.295399,75,1015.419372
2227.218357,75,1016.329212
2147.993872,75,1017.226475
2150.801978,75,1018.13121
2170.004594,75,1019.043573
2164.300656,75,1019.950158
2221.247777,75,1020.860218
2143.929341,75,1021.792994
2151.469852,75,1022.706551
2208.271699,75,1023.613549
2145.734701,75,1024.523376
2147.942789,75,1038.266373
2218.414521,75,1039.172711
2263.801078,75,1040.079294
2181.356239,75,1040.977855
2173.202002,75,1041.879592
2274.246165,75,1042.789361
2263.810003,75,1043.687725
2292.439114,75,1044.597519
2187.570627,75,1045.504264
2174.417176,75,1046.415243
2282.157671,75,1047.32457
2203.261378,75,1048.232936
2177.742156,75,1049.157359
2229.142815,75,1050.069127
2204.004956,75,1050.979843
2247.300229,75,1051.886529
2199.950513,75,1052.792207
2194.384347,75,1053.699664
2155.127336,75,1054.606812
2211.480484,75,1055.519016
2160.748485,75,1056.431567
2298.119975,75,1057.344949
2251.999245,75,1058.254965
2314.215108,75,1059.152962
2245.277816,75,1060.069044
2172.410964,75,1060.978978
2275.659604,75,1061.896215
2219.651824,75,1062.788959
2252.261288,75,1063.711943
2203.100485,75,1064.632859
2223.168543,75,1065.54718
2245.813414,75,1066.449736
2140.829811,75,1067.365155
2217.628544,75,1068.277133
2351.722066,75,1069.189603
2161.195225,75,1070.103665
2135.742674,75,1071.027482
2294.170902,75,1071.937371
2195.881833,75,1072.847499
2256.62219,75,1073.752083
2256.24925,75,1074.659329
2192.982054,75,1075.578639
2217.185596,75,1076.479815
2222.661132,75,1077.38301
2116.85438,75,1078.28889
2351.389026,75,1079.205775
2241.475191,75,1080.119556
2133.713122,75,1081.026546
2213.182008,75,1081.960109
2207.062214,75,1082.880203
2177.888115,75,1083.790776
2198.789776,75,1084.696566
2152.963939,75,1085.617702
2168.075891,75,1086.531875
2169.571935,75,1087.437677
2201.198808,75,1101.184002
2241.987938,75,1102.091141
2224.371777,75,1103.003165
2318.325514,75,1103.899008
2202.706061,75,1104.79908
2395.989416,75,1105.988844
2183.484294,75,1106.933832
2206.257264,75,1107.847677
2287.520021,75,1108.766916
2327.099907,75,1109.668604
2271.05635,75,1110.569892
2319.639063,75,1111.483056
2207.389106,75,1112.404245
2355.44544,75,1113.326976
2212.24852,75,1114.221121
2249.230175,75,1115.130936
2337.243669,75,1116.043534
2214.175429,75,1116.947149
2277.840034,75,1117.863935
2290.420068,75,1118.778152
2256.823087,75,1119.705127
2207.986257,75,1120.618594
2311.747719,75,1121.524926
2264.196029,75,1122.440502
2288.402293,75,1123.353052
2260.773901,75,1124.263186
2245.412928,75,1125.155597
2240.25322,75,1126.054802
2316.617166,75,1126.959117
2359.084585,75,1127.866472
2289.42641,75,1128.775599
2262.898917,75,1129.69107
2250.627334,75,1130.61147
2298.784041,75,1131.51364
2203.595017,75,1132.41716
2174.062389,75,1133.327485
2192.994177,75,1134.238987
2213.408512,75,1135.135535
2356.284599,75,1136.03662
2177.97954,75,1136.939639
2195.536305,75,1137.845959
2200.062963,75,1138.745644
2199.008679,75,1139.643375
2225.307015,75,1140.573821
2181.248221,75,1141.498115
2361.259266,75,1142.420704
2295.790194,75,1143.322325
2199.690213,75,1144.247844
2224.958021,75,1145.158638
2243.926201,75,1146.077175
2311.667399,75,1146.982021
2229.359634,75,1147.898628
2285.486999,75,1148.802667
2343.587055,75,1149.714623
2266.632999,75,1150.619836
2366.948014,75,1164.436995
2344.762833,75,1165.34827
2200.610528,75,1166.266623
2203.806686,75,1167.179781
2373.651337,75,1168.080219
2263.234884,75,1168.990682
2244.861817,75,1169.908995
2323.16056,75,1170.827169
2283.90942,75,1171.760121
2237.196533,75,1172.685905
2290.182983,75,1173.606365
2282.839245,75,1174.51123
2372.003189,75,1175.421154
2198.736336,75,1176.344462
2234.812735,75,1177.255279
2353.722181,75,1178.155295
2243.911027,75,1179.071695
2216.216843,75,1179.988025
2357.301558,75,1180.888196
2282.624991,75,1181.789492
2352.391955,75,1182.708213
2230.890784,75,1183.618659
2363.633963,75,1184.539091
2226.839997,75,1185.446207
2329.214712,75,1186.353153
2317.236848,75,1187.279584
2255.786791,75,1188.190997
2335.048505,75,1189.091327
2188.73376,75,1189.999343
2266.32343,75,1190.930409
2174.839255,75,1191.832888
2336.222541,75,1192.739355
2243.388811,75,1193.687004
2383.787295,75,1194.639023
2195.745638,75,1195.596447
2197.762735,75,1196.660037
2232.896454,75,1197.849821
2182.699947,75,1199.015649
2373.270424,75,1200.137806
2296.947428,75,1201.311549
2307.295735,75,1202.400524
2279.620334,75,1203.426889
2297.225823,75,1204.434915
2182.316426,75,1205.429156
2362.171646,75,1206.446078
2306.664465,75,1207.386604
2244.320732,75,1208.39484
2311.335842,75,1209.370903
2225.679568,75,1210.364087
2206.72875,75,1211.276959
2194.822634,75,1212.189928
2303.009004,75,1213.106864
2159.256416,75,1214.025826
2331.741312,75,1214.952066
2248.772871,75,1215.878006
2300.1274,75,1229.590944
2349.722688,75,1230.512253
2378.559807,75,1231.42677
2310.92384,75,1232.338104
2340.56137,75,1233.244622
2182.096277,75,1234.183745
2318.896809,75,1235.095679
2226.769696,75,1236.007538
2357.385747,75,1236.911039
2253.007617,75,1237.827215
2342.239106,75,1238.747631
