#{"t_start": 1755530691.216256, "env_id": "myoHandWheelHoldFixed-v0_left"}
r,l,t
-240.911794,75,1168.129755
-250.845312,75,1170.220954
-242.686517,75,1172.572209
-247.047699,75,1174.600198
-253.209143,75,1176.818267
-247.694049,75,1193.162932
-242.845593,75,1194.967181
-250.740166,75,1196.806405
-240.633495,75,1198.608734
-248.225729,75,1200.490451
-248.274539,75,1202.392141
-244.179686,75,1204.206803
-246.980407,75,1206.083011
-241.168701,75,1207.968702
-246.394617,75,1210.213662
-243.419022,75,1212.129234
-237.763145,75,1214.221426
-239.807418,75,1215.94067
-242.808965,75,1217.763832
-252.588311,75,1219.624683
-256.445311,75,1221.402185
-241.622432,75,1223.373278
-245.536807,75,1225.160526
-247.922709,75,1226.922676
-240.895829,75,1228.738385
-244.186794,75,1230.492905
-245.291798,75,1232.265711
-242.05509,75,1234.1589
-233.447646,75,1235.974001
-256.012833,75,1237.961345
-243.691112,75,1239.997071
-254.526189,75,1241.778908
-251.226364,75,1256.811596
-229.816249,75,1258.612698
-238.825959,75,1260.425766
-236.668606,75,1262.178565
-240.782442,75,1263.991883
-250.67929,75,1265.840689
-241.773087,75,1267.594478
-243.309902,75,1269.748248
-236.861077,75,1271.855442
-240.3954,75,1273.645743
-239.28646,75,1275.45696
-242.164094,75,1277.308374
-233.713523,75,1279.051836
-247.261747,75,1280.900332
-232.121912,75,1282.636694
-219.88642,75,1285.111106
-248.160172,75,1286.985862
-253.220885,75,1289.102501
-240.54805,75,1290.913197
-237.416106,75,1293.079756
-237.917433,75,1295.014411
-234.779324,75,1296.740811
-247.777747,75,1298.70539
-235.877608,75,1300.751299
-243.484083,75,1302.512049
-245.668148,75,1304.450579
-237.941229,75,1306.319621
-236.56609,75,1308.430938
-253.680634,75,1324.26543
-239.754058,75,1326.096871
-239.174817,75,1328.329959
-242.023237,75,1330.640897
-233.081103,75,1332.692616
-240.466665,75,1334.724106
-242.102415,75,1336.752442
-241.340672,75,1338.882654
-234.931741,75,1340.65158
-242.388586,75,1342.45038
-245.154496,75,1344.320124
-238.415298,75,1346.387933
-237.525535,75,1348.486596
-241.605128,75,1350.515171
-244.533959,75,1352.348591
-230.291285,75,1354.278684
-247.344107,75,1356.285268
-233.949751,75,1358.072607
-242.149384,75,1360.260875
-244.112363,75,1362.390639
-246.716603,75,1364.207406
-248.903833,75,1366.245572
-243.916467,75,1368.216336
-235.939299,75,1370.04725
-235.368181,75,1371.841729
-236.012761,75,1373.79284
-247.217231,75,1375.641664
-243.391109,75,1377.527967
-215.84113,75,1393.689449
