<<<<<<< Updated upstream
#{"t_start": 1753738769.0501108, "env_id": "myoHandWheelHoldFixed-v0"}
r,l,t
251.58187,75,192.152924
215.360146,75,192.982241
221.248628,75,193.796051
299.560255,75,194.646322
35.956824,75,195.47371
176.592724,75,196.28106
213.584624,75,197.129457
314.365282,75,198.233193
94.928033,75,199.062229
186.423843,75,199.948063
230.721335,75,200.825717
344.775403,75,213.466792
235.349484,75,214.580612
169.420631,75,215.678684
204.767178,75,216.812118
286.312775,75,217.916076
-2.827657,75,219.014097
174.740971,75,220.105466
233.496783,75,221.223958
257.296787,75,222.341346
334.702437,75,223.49526
179.329388,75,224.586014
311.966959,75,225.680698
336.650906,75,226.792987
314.622953,75,227.791328
230.180532,75,228.681211
329.394224,75,229.561569
217.806216,75,230.420122
321.870093,75,231.290661
244.584825,75,232.205144
227.580992,75,233.107233
329.740282,75,234.179353
335.358527,75,235.44465
337.8996,75,236.577954
243.744582,75,237.698325
328.44683,75,238.826662
194.774863,75,239.894773
307.892906,75,240.749285
260.733224,75,253.559448
285.938825,75,254.523201
344.785679,75,255.420051
194.657271,75,256.285397
183.022596,75,257.142154
276.359668,75,258.027589
241.494767,75,258.867669
330.415198,75,259.738642
228.128908,75,260.613921
216.018591,75,261.484277
184.594207,75,262.329609
332.52201,75,263.209024
203.01322,75,264.043785
353.851023,75,264.895267
258.841247,75,265.724642
161.247816,75,266.550264
352.241634,75,267.361073
178.439916,75,268.170854
342.952129,75,268.998209
82.702481,75,269.831363
329.855586,75,270.654382
226.325816,75,271.479511
286.110912,75,272.306097
328.188308,75,273.117017
320.581099,75,273.964211
321.0034,75,274.779444
340.725963,75,275.618703
272.932692,75,287.426393
339.871282,75,288.248286
299.753369,75,289.104343
284.704038,75,289.932433
317.031441,75,290.736094
342.777873,75,291.564208
243.741108,75,292.405081
163.725651,75,293.236015
354.129738,75,294.095505
262.24647,75,294.93835
59.614973,75,295.748808
302.706652,75,296.576342
345.773961,75,297.403625
44.280717,75,298.215375
337.754083,75,299.067791
102.043645,75,299.904936
340.094821,75,300.743306
299.872754,75,301.572443
335.654177,75,302.385024
290.377295,75,303.240406
362.914455,75,304.074841
265.377496,75,304.944704
214.497511,75,305.799359
338.418921,75,306.612113
324.106753,75,307.436054
200.79764,75,308.273591
187.897545,75,309.120975
351.167124,75,309.949239
197.12764,75,322.807965
337.575954,75,323.693638
348.259317,75,324.581198
338.371449,75,325.446711
355.448697,75,326.34817
350.263858,75,327.201707
357.463832,75,328.041286
350.400846,75,328.887937
349.232701,75,329.747163
348.112773,75,330.599232
353.081592,75,331.433506
349.714049,75,332.298522
308.655826,75,333.156018
334.323284,75,334.03739
345.200173,75,334.891851
320.959574,75,335.751365
359.883247,75,336.602885
352.09066,75,337.472631
270.914357,75,338.375153
351.908445,75,339.233499
340.726576,75,340.11218
348.924482,75,340.948161
301.689794,75,341.824977
319.877296,75,342.696994
343.83261,75,343.577279
339.477901,75,344.447981
348.805615,75,345.301244
345.656823,75,359.222282
343.528451,75,360.144457
340.272629,75,361.056983
345.693074,75,361.931792
339.566203,75,362.797522
328.007628,75,363.64906
333.203878,75,364.50686
338.499483,75,365.376865
302.400094,75,366.223201
356.137558,75,367.102613
354.814109,75,368.017913
360.733226,75,368.909381
323.533738,75,369.774232
347.141199,75,370.648401
339.239736,75,371.50605
346.988486,75,372.358886
362.545336,75,373.20965
356.116001,75,374.091272
228.352106,75,374.952618
347.784978,75,375.813778
341.535239,75,376.6553
322.667125,75,377.774547
291.696847,75,378.63655
200.518254,75,379.529299
333.525071,75,380.433912
362.434382,75,381.334712
339.01533,75,382.1915
372.423039,75,383.065477
332.665107,75,395.757891
357.652587,75,396.590312
337.552502,75,397.428498
347.087911,75,398.27879
342.497266,75,399.14556
355.821802,75,399.999889
302.99923,75,400.836243
348.077381,75,401.666518
269.03593,75,402.487681
352.772763,75,403.33709
261.722334,75,404.183137
346.37843,75,405.044736
348.441607,75,405.888013
345.211734,75,406.733016
329.749899,75,407.578282
351.783182,75,408.413903
343.119293,75,409.274361
345.184534,75,410.121668
357.759719,75,410.960804
360.237952,75,411.823593
358.731466,75,412.682183
355.581766,75,413.546117
360.256187,75,414.402294
358.873124,75,415.244816
357.102467,75,416.084408
366.47859,75,416.955909
345.323172,75,417.897565
348.241358,75,432.446802
350.863778,75,433.460571
350.898796,75,434.426106
352.899115,75,435.367965
354.6933,75,436.406164
355.270356,75,437.280845
293.833824,75,438.181015
344.769896,75,439.060286
347.884806,75,439.93764
367.276539,75,440.835203
365.676044,75,441.729206
357.238264,75,442.606729
342.931071,75,443.49749
343.181269,75,444.394847
349.700111,75,445.290965
352.695273,75,446.166686
343.656438,75,447.059192
354.865765,75,447.945633
358.763979,75,448.841767
346.19664,75,449.686377
341.389609,75,450.606478
343.344237,75,451.478321
347.394932,75,452.375712
340.59466,75,453.269054
330.047324,75,454.191686
366.036896,75,455.080937
358.82634,75,455.950024
357.618531,75,456.83598
349.320077,75,470.058717
332.617047,75,470.922184
349.565218,75,471.8083
350.331662,75,472.688643
356.866999,75,473.545514
348.826456,75,474.399287
348.353407,75,475.251193
348.341585,75,476.109256
356.885692,75,476.977202
334.360496,75,477.845173
337.357663,75,478.719521
273.578869,75,479.600271
352.179075,75,480.468548
353.603074,75,481.348696
352.177408,75,482.226391
337.357174,75,483.119891
342.852154,75,483.994092
350.727117,75,484.886479
347.730831,75,485.784046
351.175999,75,486.672261
351.769712,75,487.570124
348.245739,75,488.433191
335.773667,75,489.317286
359.382815,75,490.17686
355.128456,75,491.041042
348.178713,75,491.943027
307.309661,75,492.808907
340.331922,75,505.309807
371.88602,75,506.194924
359.182029,75,507.074129
346.203771,75,507.944338
353.7089,75,508.828628
338.407844,75,509.721526
343.461514,75,510.589317
360.352236,75,511.529776
348.133366,75,512.410434
356.241118,75,513.290863
339.982212,75,514.184947
338.936652,75,515.082372
351.307184,75,515.987414
326.132654,75,516.878657
353.932233,75,517.775373
364.115928,75,518.69978
345.3495,75,519.613138
344.408291,75,520.537324
354.08377,75,521.422333
335.695357,75,522.354846
347.971739,75,523.352175
337.756289,75,524.774957
358.432433,75,525.982855
358.836819,75,527.142154
352.744876,75,528.341934
354.210455,75,529.557953
354.845437,75,530.752361
362.18193,75,549.973523
365.286859,75,550.866077
355.801429,75,551.776508
349.811681,75,552.703115
347.196392,75,553.605408
362.955417,75,554.534707
350.255022,75,555.471
344.361506,75,556.364479
353.804817,75,557.274194
344.076162,75,558.148262
354.899651,75,559.05661
343.354263,75,559.93726
348.297974,75,560.828335
359.195988,75,561.714027
338.862975,75,562.63168
346.544834,75,563.566023
357.970084,75,564.545533
342.235039,75,565.600073
317.065536,75,566.872329
351.446498,75,567.821013
346.089234,75,568.786988
356.60531,75,569.680028
341.984172,75,570.556695
355.498067,75,571.437596
346.812225,75,572.337012
354.728059,75,573.226021
342.750121,75,574.150772
353.246486,75,575.234195
353.553581,75,593.097595
335.835379,75,593.987691
344.248323,75,594.884287
342.956642,75,595.770468
354.388841,75,596.662566
344.16463,75,597.532962
345.964017,75,598.441007
340.072928,75,599.347488
348.091525,75,600.253155
336.551179,75,601.155175
343.584381,75,602.031291
334.480145,75,602.943978
341.363908,75,603.851858
343.3868,75,604.756391
337.763036,75,605.677764
340.440712,75,606.581156
343.589446,75,607.493158
344.871219,75,608.407761
352.216643,75,609.663607
355.613515,75,611.017792
350.737065,75,612.246566
342.509811,75,613.61208
340.339586,75,614.922759
339.111026,75,616.103232
359.572807,75,617.281065
362.622868,75,618.49076
344.868233,75,619.481843
364.990579,75,632.469291
366.042534,75,633.388751
342.475621,75,634.317424
348.510415,75,635.26872
341.285192,75,636.233474
339.597206,75,637.300234
342.861382,75,638.273947
340.855559,75,639.217774
336.706182,75,640.113816
345.697282,75,641.092602
353.303911,75,642.086316
362.015806,75,643.082763
343.020297,75,644.059799
337.358718,75,645.019508
335.367911,75,646.097067
341.616,75,647.331064
351.279388,75,648.511771
338.489424,75,649.794852
348.952298,75,650.977961
339.452034,75,652.168158
354.157512,75,653.314613
342.593401,75,654.472975
330.413997,75,655.660697
343.163636,75,656.862704
332.611115,75,658.089129
360.526432,75,659.269976
346.247932,75,660.448937
339.866749,75,661.610391
346.281552,75,681.176982
349.845251,75,682.352292
346.056725,75,683.499099
337.167562,75,684.64937
361.033569,75,685.800855
343.478906,75,686.970291
357.452105,75,688.133768
351.760342,75,689.310779
346.902836,75,690.479179
343.937002,75,691.666445
344.800086,75,692.8418
342.398887,75,694.025274
340.932419,75,695.207371
343.986255,75,696.35883
348.558624,75,697.543223
345.713331,75,698.726781
362.793352,75,699.916022
335.403361,75,701.063232
343.653287,75,702.210846
338.826016,75,703.406294
352.91267,75,704.567096
354.533824,75,705.716631
355.781671,75,706.885907
338.859044,75,708.064521
338.742431,75,709.214365
331.289383,75,710.395321
344.210707,75,711.565613
344.096637,75,731.289231
335.881582,75,732.465841
353.394828,75,733.652625
341.742726,75,734.808687
334.218695,75,735.989601
339.353797,75,737.144322
366.283742,75,738.329655
343.405857,75,739.517303
340.010013,75,740.799696
334.656357,75,741.979008
349.643136,75,743.157225
355.500385,75,744.319973
359.022545,75,745.357182
342.813606,75,746.272431
336.84549,75,747.151907
335.733188,75,748.034734
343.553532,75,748.923378
339.548816,75,749.803211
345.937007,75,750.690023
340.993264,75,751.587084
349.629656,75,752.472776
347.220897,75,753.359173
337.782234,75,754.237782
338.226093,75,755.124623
340.837503,75,756.015448
334.837262,75,756.913003
339.156978,75,757.800092
333.755447,75,769.71064
336.688629,75,770.616058
331.006136,75,771.499321
349.84715,75,772.399805
355.369391,75,773.285629
345.001487,75,774.190624
339.245875,75,775.092652
348.721761,75,775.976243
334.537223,75,776.928567
357.113141,75,777.826833
338.657639,75,778.724305
350.006971,75,779.617804
339.751928,75,780.512637
351.865756,75,781.402359
354.63254,75,782.303305
328.057072,75,783.455441
348.02011,75,784.336004
340.686922,75,785.253918
358.351268,75,786.149316
341.631336,75,787.041923
360.242759,75,787.934659
359.266997,75,788.831052
340.233624,75,789.723899
341.16917,75,790.6144
334.086647,75,791.512899
346.993685,75,792.39701
344.041941,75,793.285499
346.235598,75,794.164188
346.114387,75,806.208679
342.868833,75,807.100836
339.618184,75,807.996689
330.868346,75,808.897542
348.931937,75,809.795605
347.674902,75,810.699544
345.654863,75,811.606264
344.945531,75,812.500777
340.645346,75,813.39149
344.720095,75,814.294358
339.30843,75,815.195506
347.058312,75,816.097798
337.663958,75,817.008979
370.572854,75,817.911989
348.300378,75,818.802509
353.869553,75,819.698619
344.455462,75,820.593434
331.949274,75,821.48266
340.711014,75,822.38469
333.355646,75,823.290572
349.230408,75,824.180296
345.731455,75,825.086578
346.156956,75,825.99127
361.148599,75,826.882333
348.866036,75,827.77445
347.085443,75,828.673177
340.76126,75,829.576528
353.266121,75,830.47576
340.635427,75,842.372601
344.927642,75,843.269655
338.270466,75,844.166289
334.548393,75,845.065093
342.556017,75,845.957636
336.682288,75,846.876162
347.989514,75,847.774711
339.920153,75,848.677899
337.506558,75,849.568213
340.226117,75,850.484638
336.712429,75,851.392348
332.950147,75,852.298906
342.477724,75,853.19349
333.343733,75,854.090359
339.882457,75,854.986211
338.520078,75,855.887913
337.32119,75,856.771057
345.363494,75,857.675405
341.79572,75,858.576414
336.033015,75,859.48473
338.354026,75,860.373286
348.446819,75,861.270847
327.732463,75,862.17707
340.006536,75,863.079884
333.849375,75,863.966552
345.595126,75,864.870419
347.254232,75,865.771837
353.143049,75,877.809067
342.308261,75,878.707399
343.59075,75,879.614175
338.490529,75,880.502955
343.209984,75,881.397258
339.432803,75,882.296109
359.153383,75,883.207161
367.14238,75,884.107799
351.528897,75,885.011391
355.052447,75,885.90872
352.150305,75,886.804093
344.030445,75,887.697411
339.027232,75,888.604941
343.375007,75,889.513985
359.504551,75,890.407757
347.600534,75,891.298063
351.201718,75,892.218338
346.729772,75,893.121431
349.782421,75,894.027747
335.179979,75,894.927465
350.012588,75,895.826166
351.678623,75,896.721476
351.330939,75,897.611121
350.664769,75,898.515664
359.257357,75,899.419586
344.039317,75,900.328896
341.37241,75,901.225167
337.102477,75,913.112506
361.081499,75,914.002761
354.939267,75,914.893447
357.088076,75,915.785009
340.90436,75,916.712754
368.804331,75,917.615329
345.980882,75,918.50295
341.266922,75,919.398536
348.912518,75,920.303885
352.905515,75,921.342178
339.94012,75,922.289725
350.626838,75,923.235513
347.963174,75,924.130324
339.585214,75,925.021541
358.037002,75,925.906322
344.56565,75,926.813042
356.957201,75,927.706713
348.925476,75,928.584089
353.150812,75,929.475083
351.961589,75,930.378229
359.918977,75,931.257482
344.062958,75,932.14926
342.008405,75,933.026782
344.789003,75,933.907753
352.560045,75,934.801209
342.337597,75,935.692095
346.916956,75,1027.958904
346.297118,75,1029.497731
347.630755,75,1044.058322
350.592125,75,1045.022653
348.880592,75,1045.926471
366.919244,75,1046.869705
363.573515,75,1047.771029
347.116085,75,1048.750665
346.804336,75,1049.663453
349.478868,75,1050.572465
361.553658,75,1051.502343
364.823603,75,1052.450282
350.217076,75,1053.422127
331.795048,75,1054.631287
341.064905,75,1055.575652
350.663825,75,1056.485465
350.444731,75,1057.398974
344.94773,75,1058.290453
345.958254,75,1059.201354
357.022218,75,1060.111699
345.957052,75,1061.02077
343.087068,75,1061.924159
349.473192,75,1062.845561
349.519314,75,1063.78938
357.135176,75,1064.766117
341.848509,75,1065.757376
356.396298,75,1066.679698
344.89218,75,1067.584745
338.208586,75,1068.500813
353.082969,75,1069.44278
357.067558,75,1082.690132
357.338163,75,1083.600329
355.979833,75,1084.559222
360.184544,75,1085.490489
348.807409,75,1086.445771
360.490705,75,1087.332545
341.066855,75,1088.218442
355.388596,75,1089.147687
373.746564,75,1090.039564
359.779054,75,1091.043009
343.330661,75,1091.969952
352.663073,75,1092.899635
367.604201,75,1093.803674
340.745784,75,1094.717543
356.153951,75,1095.615763
343.288492,75,1096.546329
363.139949,75,1097.458434
347.220076,75,1098.362015
340.624166,75,1099.284039
361.511745,75,1100.182027
358.679088,75,1101.106094
366.626049,75,1101.997559
365.967612,75,1102.879869
360.246832,75,1103.777176
340.915222,75,1104.664257
357.981098,75,1105.562512
339.88404,75,1106.547773
362.862154,75,1125.069777
351.462195,75,1126.241715
364.861239,75,1127.424155
339.507727,75,1128.616889
358.694815,75,1129.805312
374.9188,75,1131.000575
352.8592,75,1132.167023
359.90333,75,1133.351765
356.577094,75,1134.549237
363.431907,75,1135.710167
353.974979,75,1136.877525
358.304011,75,1138.066666
345.214848,75,1139.250918
357.861774,75,1140.412592
347.324868,75,1141.591848
341.766334,75,1142.745817
359.998767,75,1143.897021
372.755906,75,1145.054144
343.020711,75,1146.266211
364.072096,75,1147.432684
349.38653,75,1148.644053
346.17382,75,1149.814768
360.654732,75,1150.994882
368.484281,75,1152.175297
344.171576,75,1153.359857
364.158085,75,1154.499884
370.128037,75,1155.661591
347.395118,75,1176.036314
349.681244,75,1177.198874
341.372135,75,1178.35894
351.668251,75,1179.547103
362.538468,75,1180.708879
359.379121,75,1181.871789
367.389918,75,1183.04901
350.743534,75,1184.233298
374.816945,75,1185.390264
368.031885,75,1186.548995
367.355073,75,1187.698639
351.9444,75,1188.86577
346.602112,75,1190.031144
360.4559,75,1191.203923
361.161432,75,1192.366846
352.302438,75,1193.53901
364.088992,75,1194.684297
372.470775,75,1195.828021
362.05515,75,1196.982704
368.800405,75,1198.161771
359.088279,75,1199.351162
359.252788,75,1200.536081
366.315848,75,1201.688632
371.429187,75,1202.860198
345.531344,75,1204.005445
368.222806,75,1205.167187
360.988572,75,1206.335119
374.241241,75,1226.833047
352.211571,75,1227.985268
366.271829,75,1229.186072
338.300317,75,1230.358145
364.411917,75,1231.526396
348.736872,75,1232.697006
352.885863,75,1233.862838
348.749808,75,1235.004741
361.798766,75,1236.17364
351.007559,75,1237.340004
340.503446,75,1238.54999
363.479057,75,1239.700917
374.007499,75,1240.885969
354.540976,75,1242.049137
349.256362,75,1243.211286
368.183952,75,1244.355271
360.674498,75,1245.520081
369.034813,75,1246.67854
356.901665,75,1247.842153
365.255215,75,1248.982855
367.919329,75,1250.140589
354.068607,75,1251.321783
375.245403,75,1252.484115
365.048268,75,1253.633511
370.388969,75,1254.783264
366.143056,75,1255.935575
362.227865,75,1257.10885
345.352254,75,1258.275473
361.270543,75,1278.716055
342.281344,75,1279.860772
363.484785,75,1281.017153
363.378496,75,1282.176643
360.602768,75,1283.34586
372.785353,75,1284.516522
369.378377,75,1285.672189
373.755466,75,1286.823695
327.596471,75,1288.520172
356.977823,75,1289.857974
365.279386,75,1291.079456
366.215191,75,1292.508337
372.841261,75,1293.799345
371.310422,75,1294.975511
362.44263,75,1407.096453
390.073396,75,1409.081991
365.785905,75,1410.502009
339.974798,75,1411.703979
362.504984,75,1412.937096
360.037624,75,1414.599027
367.835812,75,1415.911737
347.331318,75,1417.292443
344.381198,75,1418.456837
383.807119,75,1419.608549
369.053272,75,1420.767205
369.836492,75,1421.996566
361.828698,75,1423.213835
384.932461,75,1424.48114
375.496977,75,1443.085616
367.493099,75,1444.274168
374.747453,75,1445.505522
365.20983,75,1446.738418
351.978257,75,1447.953063
381.724487,75,1449.151768
373.300215,75,1450.36291
377.100805,75,1451.571849
380.649047,75,1452.786072
366.755695,75,1453.996287
369.640684,75,1455.217693
370.932947,75,1456.418423
370.562158,75,1457.627623
368.678614,75,1458.838312
372.616004,75,1460.052761
353.896505,75,1461.255542
380.292605,75,1462.462592
357.789555,75,1463.666374
359.498798,75,1464.891984
365.723582,75,1466.148198
354.14252,75,1467.344703
366.114669,75,1468.561174
361.423468,75,1469.761611
356.282378,75,1470.982909
351.980001,75,1472.192899
375.618368,75,1473.377071
370.604189,75,1474.602293
369.548755,75,1493.180863
383.826838,75,1494.38587
370.219539,75,1495.57833
371.52878,75,1496.775177
376.468636,75,1497.983658
364.327408,75,1499.186584
382.588531,75,1500.400722
363.651709,75,1501.612962
363.873562,75,1502.823182
375.182726,75,1504.041555
376.412431,75,1505.230032
368.123543,75,1506.451755
376.363859,75,1507.666679
361.777684,75,1508.888525
378.715778,75,1510.091169
370.754646,75,1511.30171
376.690327,75,1512.500221
376.177631,75,1513.74124
377.556005,75,1514.950028
377.23357,75,1516.161641
382.447307,75,1517.396919
375.207062,75,1518.608204
374.366059,75,1519.821805
366.141052,75,1521.03219
360.235558,75,1522.235125
380.065629,75,1523.444846
363.936629,75,1524.640466
371.603338,75,1543.384491
371.067131,75,1544.583184
373.2166,75,1545.798198
368.468475,75,1547.01364
364.136504,75,1548.209528
357.260687,75,1549.409134
370.493172,75,1550.603136
378.73008,75,1551.804655
372.60463,75,1553.005357
370.898305,75,1554.232589
374.391095,75,1555.433278
381.857729,75,1556.628415
380.3956,75,1557.85887
375.453812,75,1559.072786
375.754261,75,1560.292405
378.314791,75,1561.498703
374.796353,75,1562.715121
374.45486,75,1563.915369
357.95846,75,1565.119944
395.648888,75,1566.312951
370.856164,75,1567.522673
376.200957,75,1568.733442
398.814967,75,1569.935558
381.20625,75,1571.135656
374.815882,75,1572.353483
385.202404,75,1573.561594
365.733837,75,1574.774982
379.169511,75,1575.954984
381.344176,75,1594.93276
367.894579,75,1596.225739
377.263084,75,1597.652126
364.683281,75,1598.844536
387.783066,75,1600.044142
361.196859,75,1601.24217
374.941973,75,1602.452995
390.701571,75,1603.654094
353.481936,75,1604.867973
382.980158,75,1606.06097
359.991345,75,1607.286266
379.298956,75,1608.48376
375.577978,75,1609.68561
380.094202,75,1610.881081
376.986471,75,1612.083959
380.300567,75,1613.298352
375.312572,75,1614.524677
381.859999,75,1615.712305
384.00036,75,1624.231486
378.632936,75,1625.906902
370.499095,75,1627.294972
383.541405,75,1628.588272
376.828766,75,1629.77908
395.767097,75,1630.994776
367.452641,75,1632.259892
368.097223,75,1633.514901
373.745466,75,1634.731526
378.226072,75,1654.5407
374.569175,75,1655.679497
369.480222,75,1656.862785
368.014011,75,1658.051411
384.674787,75,1659.232166
342.554845,75,1660.682265
392.240935,75,1661.914185
387.851958,75,1663.082371
376.042492,75,1664.243716
389.627535,75,1665.447895
377.073637,75,1666.654781
367.718664,75,1667.834228
367.345724,75,1668.995945
356.949281,75,1670.167902
367.520869,75,1671.321238
382.807574,75,1672.493644
363.771129,75,1673.68554
375.513453,75,1674.856275
382.575371,75,1676.015896
387.840544,75,1677.198058
371.943708,75,1678.380854
354.344513,75,1679.572728
364.936019,75,1680.751013
397.104994,75,1681.944275
361.573794,75,1683.116438
372.878789,75,1684.295523
369.171098,75,1685.45652
372.36679,75,1686.66656
371.085226,75,1706.445467
363.523612,75,1707.61619
370.467346,75,1708.775792
377.959117,75,1709.951019
388.725862,75,1711.149725
380.746052,75,1712.33967
398.560119,75,1713.51561
371.610825,75,1714.714243
394.402359,75,1715.898751
369.805387,75,1717.064009
375.936427,75,1718.240466
380.462606,75,1719.427154
399.468893,75,1720.600792
378.572239,75,1721.785228
358.689416,75,1722.956381
371.331135,75,1724.142978
381.722222,75,1725.339775
375.058818,75,1726.484797
374.761209,75,1727.663889
364.588138,75,1728.848849
382.442826,75,1730.06531
399.152311,75,1731.249254
393.440772,75,1732.432584
372.656127,75,1733.606141
390.704232,75,1734.806168
376.086069,75,1735.991721
394.385758,75,1737.13796
377.027431,75,1757.031481
387.290708,75,1758.204945
377.623583,75,1759.399139
385.192332,75,1760.565636
378.710419,75,1761.745682
390.544168,75,1762.946888
386.641091,75,1764.112067
384.559828,75,1765.24444
373.740384,75,1766.416101
384.697616,75,1767.582183
362.096688,75,1768.73881
379.456822,75,1769.908771
380.162699,75,1771.079899
387.270525,75,1772.239992
393.262861,75,1773.428147
385.175019,75,1774.594979
401.210296,75,1775.764793
367.250421,75,1776.923629
388.058278,75,1778.11897
364.19436,75,1779.299055
385.873548,75,1780.480127
389.489704,75,1781.668315
383.555979,75,1782.83522
386.454721,75,1784.034235
383.610411,75,1785.187136
368.991118,75,1786.370488
388.922573,75,1787.532699
388.327927,75,1788.677797
389.404722,75,1808.968479
405.73731,75,1810.132436
380.827198,75,1811.30905
394.86518,75,1812.468401
382.998365,75,1813.631663
381.699588,75,1814.803856
375.654791,75,1815.963929
390.288624,75,1817.14787
396.832897,75,1818.323181
388.303808,75,1819.52229
390.426354,75,1820.665537
374.312479,75,1821.85024
401.885125,75,1823.014248
393.320743,75,1824.183703
381.32649,75,1825.372548
386.635153,75,1834.286029
405.026704,75,1836.379125
396.50599,75,1837.885573
393.454806,75,1839.127302
387.597755,75,1840.324332
382.997348,75,1841.52037
395.020698,75,1842.69069
387.71355,75,1843.885659
=======
#{"t_start": 1753737435.4727612, "env_id": "myoHandWheelHoldFixed-v0"}
r,l,t
5937.56451,75,5.227825
6127.467427,75,8.055881
6125.735076,75,10.846339
7124.144682,75,13.553063
5632.536849,75,17.002325
6621.404229,75,20.016564
6627.212235,75,22.643815
7625.135797,75,25.26758
5629.430052,75,27.719699
6115.266871,75,30.334589
6614.532453,75,32.856077
5631.267588,75,35.088017
5636.712868,75,36.943199
9618.206904,75,38.788209
6627.878898,75,40.580489
14641.781737,75,41.720681
9133.782339,75,42.837811
7129.857149,75,43.922305
6637.211096,75,45.009134
8625.62898,75,46.717826
5825.804865,75,48.453908
9624.285033,75,50.238288
5306.468154,75,52.037978
5632.607846,75,53.754901
6627.481692,75,55.503817
7123.585924,75,57.298601
5315.370682,75,59.13452
6636.277136,75,110.246027
7630.47191,75,112.621417
7110.161928,75,115.020922
10833.278136,75,117.411898
6127.75982,75,119.80497
8622.256379,75,122.155684
8620.487562,75,124.463117
4823.655465,75,126.837643
8623.243676,75,129.177218
8124.794152,75,131.39712
6613.963989,75,133.638089
4827.940626,75,135.533035
6126.292233,75,137.253488
6131.728821,75,138.747455
13638.253326,75,140.305011
6620.223357,75,141.258084
6133.90483,75,142.335747
5638.27521,75,143.253645
6119.639373,75,144.219556
7629.286024,75,145.175422
5619.219799,75,146.586377
6620.869611,75,148.104042
10627.656471,75,149.60568
6629.809969,75,151.109396
6612.557049,75,152.670254
6125.868939,75,154.085715
7627.911405,75,155.683379
7133.31345,75,195.061424
9636.961004,75,196.526651
14127.25305,75,197.925975
6126.874139,75,199.56508
6125.505943,75,201.145879
12138.735234,75,202.615745
5629.983954,75,204.108446
13929.55868,75,205.63758
12619.279981,75,207.186898
7123.263097,75,208.513873
5824.751197,75,210.047153
4821.753015,75,210.849492
11121.822097,75,211.833581
7127.208031,75,213.177175
5628.140896,75,214.233987
6127.345442,75,215.035673
7126.81378,75,215.95789
6634.167574,75,216.843267
6622.058179,75,217.728653
10126.197348,75,218.770935
7115.563158,75,376.368352
