#{"t_start": 1755530694.68364, "env_id": "myoHandWheelHoldFixed-v0_left"}
r,l,t
-231.22988,75,239.753735
-238.582119,75,241.404564
-241.961119,75,243.118816
-235.274057,75,244.789934
-236.903832,75,246.548845
-246.395354,75,248.25403
-238.660482,75,249.922894
-238.766341,75,251.706457
-238.378945,75,253.407409
-236.916704,75,255.195947
-240.935582,75,256.896042
-240.060577,75,258.671795
-234.702151,75,260.641727
-241.527659,75,262.398016
-235.69914,75,264.183526
-238.736603,75,265.87181
-232.265778,75,267.591038
-242.411322,75,282.152402
-240.507216,75,284.21181
-229.537824,75,286.789582
-238.92989,75,288.568145
-233.339598,75,290.450152
-234.998344,75,292.145254
-233.905152,75,293.845396
-237.661385,75,295.658257
-239.960881,75,297.422218
-240.206973,75,299.151857
-237.085388,75,300.874251
-242.781244,75,302.649454
-235.476519,75,304.411523
-237.14677,75,306.171047
-238.107014,75,307.983045
-236.933568,75,310.100553
-237.273717,75,312.505585
-231.915142,75,314.582864
-237.097976,75,316.358332
-235.976151,75,318.073834
-234.146628,75,319.776965
-235.453467,75,321.549908
-238.057625,75,323.359651
-228.079255,75,325.26374
-198.849548,75,327.884447
-239.119235,75,329.922196
-240.767467,75,331.775809
-238.608998,75,333.613464
-237.124498,75,348.368084
-239.088916,75,350.153924
-231.276879,75,352.067456
-243.826444,75,353.991874
-243.190795,75,355.73772
-236.378959,75,357.385828
-235.640501,75,359.083396
-238.043567,75,360.774246
-236.528439,75,362.436493
-233.349479,75,364.455972
-242.421488,75,367.218467
-234.249639,75,369.338784
-237.739108,75,371.329982
-237.450561,75,373.138188
-238.98348,75,375.010621
-243.070243,75,376.98289
-230.964367,75,378.919378
-235.139455,75,381.132749
-239.665022,75,382.984085
-240.118225,75,384.699066
-241.721375,75,386.405654
-234.300822,75,388.245079
-239.862644,75,390.043408
-247.178946,75,391.851013
-239.1178,75,393.766315
-233.722804,75,395.730376
-234.765152,75,398.186718
-241.13644,75,413.565682
-238.912144,75,415.286819
-244.007297,75,417.020361
-241.427627,75,418.850624
-243.978885,75,420.620917
-236.229096,75,422.302371
-232.019352,75,423.982267
-236.856401,75,425.7093
-235.444509,75,427.910895
-230.716359,75,429.81076
-238.688719,75,431.708398
-240.161022,75,433.774825
-238.733389,75,435.731284
-244.94361,75,438.151746
-238.492468,75,440.472534
-251.129359,75,442.530113
-234.888535,75,444.356247
-239.798119,75,446.360752
-237.995072,75,448.101911
-239.558146,75,449.977675
-240.316083,75,451.80518
-240.001218,75,453.505428
-238.770594,75,455.284357
-238.706242,75,457.187965
-246.219633,75,458.978935
-242.433776,75,460.843935
-240.184428,75,462.685636
-237.209649,75,476.92988
-241.174255,75,478.549938
-244.136282,75,480.34088
-236.324588,75,482.225612
-247.083254,75,484.004179
-240.079992,75,486.030788
-237.927999,75,488.278267
-239.604627,75,490.122402
-244.259121,75,492.076891
-244.736243,75,493.964432
-237.29865,75,495.88908
-237.49345,75,497.767488
-238.419472,75,499.548539
-239.170038,75,501.233419
-236.128298,75,503.161588
-234.292886,75,504.961828
-242.372116,75,506.724124
-238.814453,75,508.559772
-242.976915,75,510.3493
-237.431448,75,512.099618
-239.125525,75,513.827735
-236.797859,75,515.536034
-236.876991,75,517.284612
-233.721514,75,519.067316
-241.545373,75,521.183156
-239.724236,75,523.055394
-245.045196,75,524.909509
-242.478867,75,526.728993
-248.610254,75,541.66129
-239.528801,75,543.401155
-244.052997,75,545.156217
-237.511203,75,547.230279
-246.862581,75,549.210054
-242.101033,75,551.122984
-242.963885,75,553.000778
-245.716636,75,554.823265
-236.979944,75,556.715538
-236.735473,75,558.615616
-240.977495,75,560.429569
-240.634703,75,562.14405
-245.819675,75,563.903812
-240.040654,75,565.649431
-238.225976,75,567.361508
-242.872776,75,569.037097
-242.983086,75,570.738445
-245.660566,75,572.38024
-239.310757,75,574.132075
-240.789689,75,575.86229
-247.889442,75,577.576056
-242.521575,75,579.327208
-236.556012,75,581.209124
-239.428277,75,582.980357
-240.385343,75,584.696807
-245.788017,75,586.475781
-233.185039,75,588.195324
-248.331819,75,602.437914
-249.258015,75,604.179686
-245.754588,75,606.403745
-246.422132,75,608.704818
-241.226889,75,610.92095
-247.707411,75,613.056445
-241.76226,75,614.907832
-237.772756,75,616.685822
-249.40049,75,618.537046
-235.61467,75,620.287462
-237.669308,75,622.000771
-236.40581,75,623.704718
-242.410315,75,626.28805
-243.543443,75,628.067008
-243.04934,75,629.957137
-248.936808,75,631.730482
-239.314794,75,633.388446
-241.22194,75,635.118827
-235.189474,75,637.718776
-245.296743,75,639.584204
-247.828751,75,641.500865
-210.374689,75,643.878541
-235.543675,75,645.726
-238.920186,75,647.519095
-244.065078,75,649.302297
-245.028926,75,651.034582
-248.180291,75,652.733177
-242.648886,75,654.428062
-253.500082,75,669.876191
-241.385121,75,671.615664
-235.314517,75,673.378152
-245.71849,75,675.351789
-243.980625,75,677.1191
-244.170571,75,678.856064
-245.141461,75,680.534785
-243.637656,75,682.249147
-245.487658,75,684.028104
-237.00041,75,685.717831
-248.283975,75,687.370167
-237.353126,75,689.007508
-242.722487,75,690.668026
-239.389936,75,692.559513
-252.514087,75,694.971286
-250.348937,75,697.599235
-247.524371,75,700.76623
-239.592539,75,702.932956
-240.8538,75,705.173652
-241.733915,75,707.373437
-250.184649,75,709.35366
-230.959701,75,711.684854
-233.887709,75,713.772514
-239.479302,75,715.617997
-241.51241,75,717.45281
-243.734245,75,719.201358
-234.433625,75,721.03829
-238.768489,75,739.945615
-247.370412,75,741.829929
-238.555251,75,743.720115
-240.479125,75,745.503684
-245.245588,75,747.297447
-251.446258,75,749.059811
-242.829362,75,750.852964
-243.569903,75,752.62762
-242.484164,75,754.518068
-246.436455,75,756.547395
-242.761766,75,758.71502
-248.96618,75,760.598115
-240.40761,75,762.52366
-242.84866,75,764.47618
-248.231288,75,766.180421
-247.753368,75,767.957288
-243.276558,75,769.921148
-247.250864,75,772.061057
-246.52428,75,773.858861
-242.537836,75,775.6466
-246.089938,75,777.392393
-254.475962,75,779.528146
-239.977121,75,781.385238
-242.404953,75,783.25713
-247.655211,75,785.197477
-241.467744,75,787.804038
-234.802838,75,789.9569
-249.365923,75,792.01376
-242.607983,75,806.140746
-244.094853,75,807.946921
-238.173276,75,810.071103
-248.502279,75,811.862826
-246.657156,75,813.603401
-242.199609,75,816.112786
-240.530227,75,817.798261
-241.30377,75,819.495042
-254.040042,75,821.249851
-239.148127,75,823.017785
-245.006928,75,825.469737
-240.838028,75,827.502901
-239.507593,75,829.533811
-254.616588,75,831.324089
-237.399023,75,833.16851
-248.448963,75,834.951524
-246.399302,75,836.850782
-244.731117,75,838.572057
-242.181919,75,840.233267
-249.842548,75,841.970723
-253.479406,75,843.701699
-243.625935,75,845.816365
-242.89761,75,848.038871
-251.775082,75,849.820463
-245.789255,75,851.587977
-245.877372,75,853.374773
-248.414104,75,855.040081
-247.054435,75,869.84093
-239.751662,75,871.783895
-251.441026,75,873.540254
-235.852167,75,875.416569
-244.379111,75,877.348028
-247.46023,75,879.141454
-247.371688,75,880.856507
-241.384289,75,882.539882
-245.59393,75,884.295414
-244.79543,75,885.929905
-240.248245,75,887.705524
-245.436234,75,889.336805
-241.971391,75,890.950465
-243.476987,75,892.565034
-239.322307,75,894.172134
-246.670643,75,895.782322
-249.322749,75,897.404557
-251.288063,75,899.013945
-240.980121,75,900.808687
-248.02246,75,902.763959
-249.804512,75,904.656311
-241.982486,75,906.829186
-247.215864,75,908.732368
-247.901476,75,910.561969
-245.906213,75,912.292981
-251.981582,75,914.223729
-246.635187,75,915.940359
-252.675687,75,931.070683
-250.423317,75,933.265667
-240.655268,75,935.473992
-251.297976,75,938.076729
-240.434853,75,939.969161
-239.387182,75,941.673929
-247.789182,75,943.369637
-251.554725,75,944.991246
-243.944525,75,946.708115
-250.606681,75,948.32515
-252.563641,75,950.107633
-248.453926,75,951.986946
-251.43261,75,953.674194
-244.716831,75,955.328226
-237.940968,75,956.984954
-245.864733,75,958.618141
-250.858837,75,960.217546
-255.694161,75,961.800798
-221.766361,75,964.086457
-241.755186,75,966.051961
-248.47866,75,967.948826
-239.029544,75,969.660496
-254.22094,75,973.081154
-249.547158,75,976.204917
-240.166607,75,978.680345
-238.178556,75,980.580936
-242.821543,75,982.609616
-246.483647,75,984.486656
-240.281912,75,998.469224
-255.484877,75,1000.229575
-254.863615,75,1002.277157
-241.417783,75,1004.00137
-248.838421,75,1005.65973
-249.744715,75,1007.346104
-250.874487,75,1008.988932
-251.933018,75,1010.654931
-248.645509,75,1012.33348
-252.241207,75,1014.000084
-248.256138,75,1015.628454
-245.57359,75,1017.708125
-243.221922,75,1019.618308
-238.610076,75,1021.435732
-244.427663,75,1023.136108
-258.005299,75,1024.81678
-246.575671,75,1026.624258
-247.074289,75,1028.529152
-252.278462,75,1030.874567
-243.043987,75,1033.358355
-247.1095,75,1035.763715
-244.647592,75,1037.709887
-241.858319,75,1039.369626
-246.988099,75,1041.08766
-248.712526,75,1042.920205
-253.264431,75,1044.651764
-242.254494,75,1046.404971
-248.820494,75,1060.886037
-250.888404,75,1062.502789
-249.40365,75,1064.303488
-240.147998,75,1066.032017
-251.577986,75,1067.805979
-249.06529,75,1069.474849
-247.609695,75,1071.330155
-240.837938,75,1073.031116
-252.648066,75,1074.664584
-240.817295,75,1076.313337
-242.400771,75,1078.069782
-248.473243,75,1079.816905
-244.534985,75,1081.52555
-239.388263,75,1083.20281
-248.983817,75,1084.898685
-238.199306,75,1086.683719
-250.443721,75,1088.356876
-250.300102,75,1090.369363
-253.065757,75,1092.519725
-247.33763,75,1094.366346
-248.051748,75,1096.044567
-248.427689,75,1097.722312
-250.183509,75,1099.373269
-243.540705,75,1101.165253
-245.92513,75,1102.964512
-245.137226,75,1104.654676
-247.270233,75,1106.309732
-249.633913,75,1108.127543
-243.903289,75,1122.075183
-247.323405,75,1123.863573
-249.347288,75,1125.677418
-251.852656,75,1127.563396
-243.560642,75,1129.307984
-240.983343,75,1131.039131
-252.059924,75,1132.784399
-253.374632,75,1134.444231
-245.659053,75,1136.057793
-244.061147,75,1138.271361
-241.43927,75,1139.997562
-245.893858,75,1141.631498
-234.055539,75,1143.584649
-243.672514,75,1145.325447
-245.496759,75,1147.474337
-249.296644,75,1149.4303
-238.216229,75,1151.305223
-248.454735,75,1153.110016
-246.218083,75,1155.089098
-253.024945,75,1158.335293
-235.938761,75,1160.973558
-242.20119,75,1162.765633
-242.82191,75,1164.652058
-252.569965,75,1166.763965
-253.619478,75,1169.116689
-241.64647,75,1171.138222
-246.362047,75,1173.366188
-247.473962,75,1189.689195
-239.550309,75,1191.507855
-245.533495,75,1193.34805
-245.129075,75,1195.161378
-246.411739,75,1197.040146
-244.450812,75,1198.93364
-243.227375,75,1200.754312
-246.662843,75,1202.623575
-249.498162,75,1204.514689
-242.223887,75,1206.752916
-248.152687,75,1208.679947
-247.417611,75,1210.751542
-249.039032,75,1212.485706
-242.536396,75,1214.280266
-244.275476,75,1216.17266
-232.920595,75,1217.943274
-241.807166,75,1219.919819
-239.033724,75,1221.714878
-247.498215,75,1223.472211
-239.444065,75,1225.28301
-237.811642,75,1227.010457
-247.687475,75,1228.788392
-246.091192,75,1230.700144
-241.224458,75,1232.522083
-229.675297,75,1234.50756
-236.7027,75,1236.541558
-245.259306,75,1238.333992
-253.86699,75,1253.341075
-235.051968,75,1255.145978
-238.848138,75,1256.963616
-238.083032,75,1258.706977
-247.488914,75,1260.535211
-246.352468,75,1262.384677
-244.819226,75,1264.130619
-245.789944,75,1266.302844
-243.097791,75,1268.393576
-237.08794,75,1270.162792
-242.037249,75,1272.000614
-239.859902,75,1273.852236
-248.188277,75,1275.600124
-244.837628,75,1277.436341
-243.174851,75,1279.189171
-219.88642,75,1281.647581
-245.096756,75,1283.523425
-249.789218,75,1285.643323
-241.587413,75,1287.45472
-240.460587,75,1289.615596
-248.518006,75,1291.53954
-232.78111,75,1293.273959
-240.560925,75,1295.240119
-234.685032,75,1297.291271
-243.10189,75,1299.038459
-252.665988,75,1300.966731
-243.277828,75,1302.854467
-247.732653,75,1304.978881
-245.058189,75,1320.806487
-238.71106,75,1322.625859
-236.91615,75,1324.872402
-241.056808,75,1327.194531
-245.235075,75,1329.23295
-233.379324,75,1331.266233
-237.23125,75,1333.29194
-241.654204,75,1335.41378
-241.786596,75,1337.201984
-244.029386,75,1338.984575
-247.510651,75,1340.873608
-236.920292,75,1342.95447
-233.965761,75,1345.027707
-246.135677,75,1347.049445
-233.976268,75,1348.887591
-240.282927,75,1350.818023
-255.462474,75,1352.835671
-239.787983,75,1354.612778
-248.43351,75,1356.795029
-234.332508,75,1358.934855
-240.718207,75,1360.747987
-233.675124,75,1362.782017
-247.310072,75,1364.766798
-251.14918,75,1366.598623
-243.274715,75,1368.376552
-246.07516,75,1370.338687
-232.912052,75,1372.187931
-244.984909,75,1374.085617
-215.84113,75,1390.216965
